TIME[UTC],LAT[deg],LON[deg],ALT[km]
1 Jan 2020 20:30:37.000000000,-20.2715094410495,-65.3764799454553,602.549439741032
1 Jan 2020 20:30:38.000000000,-20.2098581428844,-65.3904992055345,602.534590025547
1 Jan 2020 20:30:39.000000000,-20.148205770135,-65.4045107560571,602.519777689446
1 Jan 2020 20:30:40.000000000,-20.0865523263551,-65.4185146285413,602.505002802926
1 Jan 2020 20:30:41.000000000,-20.0248978150955,-65.4325108544268,602.49026543601
1 Jan 2020 20:30:42.000000000,-19.9632422399035,-65.4464994650656,602.475565658536
1 Jan 2020 20:30:43.000000000,-19.9015856043232,-65.4604804917306,602.460903540178
1 Jan 2020 20:30:44.000000000,-19.8399279118955,-65.4744539656129,602.446279150422
1 Jan 2020 20:30:45.000000000,-19.7782691661579,-65.4884199178193,602.431692558588
1 Jan 2020 20:30:46.000000000,-19.7166093706448,-65.5023783793764,602.417143833803
1 Jan 2020 20:30:47.000000000,-19.6549485288876,-65.5163293812289,602.402633045027
1 Jan 2020 20:30:48.000000000,-19.5932866444142,-65.5302729542448,602.388160261041
1 Jan 2020 20:30:49.000000000,-19.5316237207495,-65.544209129207,602.373725550438
1 Jan 2020 20:30:50.000000000,-19.4699597614155,-65.558137936824,602.359328981642
1 Jan 2020 20:30:51.000000000,-19.4082947699307,-65.5720594077197,602.344970622897
1 Jan 2020 20:30:52.000000000,-19.3466287498109,-65.5859735724436,602.330650542256
1 Jan 2020 20:30:53.000000000,-19.2849617045688,-65.5998804614663,602.316368807605
1 Jan 2020 20:30:54.000000000,-19.2232936377138,-65.6137801051782,602.302125486639
1 Jan 2020 20:30:55.000000000,-19.1616245527526,-65.6276725338933,602.287920646885
1 Jan 2020 20:30:56.000000000,-19.0999544531888,-65.6415577778472,602.273754355671
1 Jan 2020 20:30:57.000000000,-19.0382833425232,-65.6554358672025,602.259626680162
1 Jan 2020 20:30:58.000000000,-18.9766112242533,-65.6693068320406,602.245537687331
1 Jan 2020 20:30:59.000000000,-18.9149381018742,-65.6831707023718,602.231487443961
1 Jan 2020 20:31:00.000000000,-18.8532639788776,-65.6970275081258,602.217476016673
1 Jan 2020 20:31:01.000000000,-18.7915888587527,-65.7108772791611,602.203503471888
1 Jan 2020 20:31:02.000000000,-18.7299127449857,-65.7247200452612,602.189569875851
1 Jan 2020 20:31:03.000000000,-18.6682356410599,-65.7385558361329,602.175675294623
1 Jan 2020 20:31:04.000000000,-18.6065575504561,-65.7523846814101,602.161819794079
1 Jan 2020 20:31:05.000000000,-18.544878476652,-65.766206610652,602.148003439911
1 Jan 2020 20:31:06.000000000,-18.4831984231227,-65.7800216533482,602.134226297629
1 Jan 2020 20:31:07.000000000,-18.4215173933404,-65.7938298389107,602.120488432551
1 Jan 2020 20:31:08.000000000,-18.3598353907749,-65.8076311966838,602.10678990982
1 Jan 2020 20:31:09.000000000,-18.2981524188929,-65.8214257559349,602.093130794389
1 Jan 2020 20:31:10.000000000,-18.2364684811586,-65.8352135458646,602.079511151023
1 Jan 2020 20:31:11.000000000,-18.1747835810338,-65.8489945955972,602.065931044297
1 Jan 2020 20:31:12.000000000,-18.1130977219771,-65.8627689341912,602.052390538612
1 Jan 2020 20:31:13.000000000,-18.051410907445,-65.8765365906306,602.038889698174
1 Jan 2020 20:31:14.000000000,-17.9897231408911,-65.8902975938293,602.025428587003
1 Jan 2020 20:31:15.000000000,-17.9280344257666,-65.9040519726366,602.012007268935
1 Jan 2020 20:31:16.000000000,-17.86634476552,-65.9177997558231,601.998625807609
1 Jan 2020 20:31:17.000000000,-17.8046541635973,-65.9315409720995,601.985284266491
1 Jan 2020 20:31:18.000000000,-17.742962623442,-65.9452756501014,601.971982708845
1 Jan 2020 20:31:19.000000000,-17.6812701484951,-65.959003818401,601.958721197753
1 Jan 2020 20:31:20.000000000,-17.6195767421951,-65.9727255054976,601.945499796106
1 Jan 2020 20:31:21.000000000,-17.557882407978,-65.9864407398266,601.932318566608
1 Jan 2020 20:31:22.000000000,-17.4961871492775,-66.0001495497561,601.919177571775
1 Jan 2020 20:31:23.000000000,-17.4344909695246,-66.0138519635836,601.906076873927
1 Jan 2020 20:31:24.000000000,-17.3727938721482,-66.0275480095463,601.893016535199
1 Jan 2020 20:31:25.000000000,-17.3110958605745,-66.0412377158062,601.879996617533
1 Jan 2020 20:31:26.000000000,-17.2493969382277,-66.0549211104688,601.867017182683
1 Jan 2020 20:31:27.000000000,-17.1876971085292,-66.0685982215671,601.854078292209
1 Jan 2020 20:31:28.000000000,-17.1259963748985,-66.0822690770747,601.841180007483
1 Jan 2020 20:31:29.000000000,-17.0642947407525,-66.0959337048949,601.828322389678
1 Jan 2020 20:31:30.000000000,-17.0025922095058,-66.1095921328704,601.815505499789
1 Jan 2020 20:31:31.000000000,-16.9408887845709,-66.1232443887801,601.802729398604
1 Jan 2020 20:31:32.000000000,-16.8791844693579,-66.136890500335,601.789994146728
1 Jan 2020 20:31:33.000000000,-16.8174792672747,-66.1505304951893,601.77729980457
1 Jan 2020 20:31:34.000000000,-16.7557731817269,-66.164164400925,601.764646432343
1 Jan 2020 20:31:35.000000000,-16.694066216118,-66.1777922450706,601.752034090075
1 Jan 2020 20:31:36.000000000,-16.6323583738492,-66.1914140550855,601.739462837589
1 Jan 2020 20:31:37.000000000,-16.5706496583196,-66.2050298583724,601.726932734524
1 Jan 2020 20:31:38.000000000,-16.508940072926,-66.2186396822671,601.714443840317
1 Jan 2020 20:31:39.000000000,-16.4472296210633,-66.2322435540479,601.701996214219
1 Jan 2020 20:31:40.000000000,-16.385518306124,-66.2458415009319,601.689589915281
1 Jan 2020 20:31:41.000000000,-16.3238061314986,-66.2594335500732,601.677225002353
1 Jan 2020 20:31:42.000000000,-16.2620931005756,-66.2730197285667,601.664901534102
1 Jan 2020 20:31:43.000000000,-16.2003792167413,-66.2866000634458,601.652619568993
1 Jan 2020 20:31:44.000000000,-16.13866448338,-66.3001745816882,601.64037916529
1 Jan 2020 20:31:45.000000000,-16.0769489038738,-66.3137433102072,601.628180381069
1 Jan 2020 20:31:46.000000000,-16.015232481603,-66.3273062758618,601.616023274206
1 Jan 2020 20:31:47.000000000,-15.9535152199458,-66.3408635054474,601.603907902382
1 Jan 2020 20:31:48.000000000,-15.8917971222783,-66.3544150257062,601.591834323077
1 Jan 2020 20:31:49.000000000,-15.8300781919747,-66.367960863317,601.579802593574
1 Jan 2020 20:31:50.000000000,-15.7683584324072,-66.3815010449058,601.567812770967
1 Jan 2020 20:31:51.000000000,-15.7066378469461,-66.3950355970377,601.555864912135
1 Jan 2020 20:31:52.000000000,-15.6449164389597,-66.4085645462203,601.543959073777
1 Jan 2020 20:31:53.000000000,-15.5831942118145,-66.4220879189098,601.532095312385
1 Jan 2020 20:31:54.000000000,-15.5214711688749,-66.4356057414966,601.520273684247
1 Jan 2020 20:31:55.000000000,-15.4597473135036,-66.4491180403243,601.508494245463
1 Jan 2020 20:31:56.000000000,-15.3980226490612,-66.4626248416738,601.496757051924
1 Jan 2020 20:31:57.000000000,-15.3362971789067,-66.4761261717757,601.485062159328
1 Jan 2020 20:31:58.000000000,-15.274570906397,-66.4896220568004,601.473409623169
1 Jan 2020 20:31:59.000000000,-15.2128438348873,-66.5031125228671,601.461799498742
1 Jan 2020 20:32:00.000000000,-15.151115967731,-66.5165975960401,601.450231841147
1 Jan 2020 20:32:01.000000000,-15.0893873082798,-66.5300773023259,601.438706705271
1 Jan 2020 20:32:02.000000000,-15.0276578598832,-66.5435516676832,601.427224145812
1 Jan 2020 20:32:03.000000000,-14.9659276258894,-66.557020718008,601.415784217258
1 Jan 2020 20:32:04.000000000,-14.9041966096446,-66.5704844791519,601.404386973905
1 Jan 2020 20:32:05.000000000,-14.8424648144932,-66.5839429769071,601.393032469836
1 Jan 2020 20:32:06.000000000,-14.7807322437781,-66.5973962370178,601.38172075894
1 Jan 2020 20:32:07.000000000,-14.7189989008402,-66.6108442851708,601.3704518949
1 Jan 2020 20:32:08.000000000,-14.6572647890189,-66.6242871470046,601.359225931201
1 Jan 2020 20:32:09.000000000,-14.5955299116519,-66.6377248481055,601.348042921117
1 Jan 2020 20:32:10.000000000,-14.533794272075,-66.6511574140047,601.336902917727
1 Jan 2020 20:32:11.000000000,-14.4720578736226,-66.664584870188,601.325805973903
1 Jan 2020 20:32:12.000000000,-14.4103207196273,-66.6780072420818,601.314752142311
1 Jan 2020 20:32:13.000000000,-14.3485828134202,-66.6914245550701,601.303741475421
1 Jan 2020 20:32:14.000000000,-14.2868441583307,-66.7048368344806,601.29277402549
1 Jan 2020 20:32:15.000000000,-14.2251047576864,-66.7182441055957,601.281849844571
1 Jan 2020 20:32:16.000000000,-14.1633646148136,-66.7316463936428,601.270968984523
1 Jan 2020 20:32:17.000000000,-14.1016237330369,-66.7450437238036,601.260131496987
1 Jan 2020 20:32:18.000000000,-14.0398821156792,-66.7584361212107,601.249337433409
1 Jan 2020 20:32:19.000000000,-13.9781397660621,-66.7718236109435,601.23858684502
1 Jan 2020 20:32:20.000000000,-13.9163966875054,-66.7852062180394,601.227879782852
1 Jan 2020 20:32:21.000000000,-13.8546528833276,-66.7985839674783,601.217216297734
1 Jan 2020 20:32:22.000000000,-13.7929083568455,-66.8119568842009,601.206596440275
1 Jan 2020 20:32:23.000000000,-13.7311631113744,-66.8253249930936,601.196020260896
1 Jan 2020 20:32:24.000000000,-13.6694171502282,-66.8386883190005,601.185487809799
1 Jan 2020 20:32:25.000000000,-13.6076704767192,-66.8520468867131,601.174999136984
1 Jan 2020 20:32:26.000000000,-13.5459230941584,-66.8654007209811,601.164554292238
1 Jan 2020 20:32:27.000000000,-13.4841750058552,-66.8787498465022,601.154153325148
1 Jan 2020 20:32:28.000000000,-13.4224262151176,-66.8920942879319,601.143796285086
1 Jan 2020 20:32:29.000000000,-13.3606767252521,-66.9054340698802,601.133483221223
1 Jan 2020 20:32:30.000000000,-13.2989265395638,-66.9187692169039,601.123214182523
1 Jan 2020 20:32:31.000000000,-13.2371756613565,-66.932099753523,601.112989217731
1 Jan 2020 20:32:32.000000000,-13.1754240939325,-66.9454257042058,601.102808375394
1 Jan 2020 20:32:33.000000000,-13.1136718405927,-66.9587470933819,601.092671703845
1 Jan 2020 20:32:34.000000000,-13.0519189046367,-66.972063945427,601.082579251208
1 Jan 2020 20:32:35.000000000,-12.9901652893626,-66.9853762846814,601.072531065402
1 Jan 2020 20:32:36.000000000,-12.9284109980674,-66.9986841354345,601.062527194131
1 Jan 2020 20:32:37.000000000,-12.8666560340464,-67.0119875219358,601.052567684894
1 Jan 2020 20:32:38.000000000,-12.8049004005938,-67.0252864683909,601.042652584972
1 Jan 2020 20:32:39.000000000,-12.7431441010025,-67.0385809989581,601.032781941446
1 Jan 2020 20:32:40.000000000,-12.681387138564,-67.0518711377589,601.02295580118
1 Jan 2020 20:32:41.000000000,-12.6196295165686,-67.0651569088629,601.01317421083
1 Jan 2020 20:32:42.000000000,-12.5578712383051,-67.078438336306,601.003437216836
1 Jan 2020 20:32:43.000000000,-12.4961123070613,-67.0917154440753,600.993744865438
1 Jan 2020 20:32:44.000000000,-12.4343527261236,-67.1049882561209,600.984097202651
1 Jan 2020 20:32:45.000000000,-12.372592498777,-67.1182567963457,600.974494274286
1 Jan 2020 20:32:46.000000000,-12.3108316283056,-67.1315210886151,600.964936125942
1 Jan 2020 20:32:47.000000000,-12.249070117992,-67.144781156753,600.955422803008
1 Jan 2020 20:32:48.000000000,-12.1873079711176,-67.1580370245382,600.945954350652
1 Jan 2020 20:32:49.000000000,-12.1255451909627,-67.1712887157153,600.936530813839
1 Jan 2020 20:32:50.000000000,-12.0637817808063,-67.1845362539793,600.927152237313
1 Jan 2020 20:32:51.000000000,-12.0020177439263,-67.1977796629936,600.917818665611
1 Jan 2020 20:32:52.000000000,-11.9402530835993,-67.2110189663755,600.90853014306
1 Jan 2020 20:32:53.000000000,-11.8784878031009,-67.2242541877072,600.899286713767
1 Jan 2020 20:32:54.000000000,-11.8167219057053,-67.2374853505265,600.890088421618
1 Jan 2020 20:32:55.000000000,-11.7549553946858,-67.2507124783356,600.880935310306
1 Jan 2020 20:32:56.000000000,-11.6931882733144,-67.2639355945976,600.87182742329
1 Jan 2020 20:32:57.000000000,-11.631420544862,-67.2771547227331,600.862764803827
1 Jan 2020 20:32:58.000000000,-11.5696522125984,-67.2903698861304,600.853747494955
1 Jan 2020 20:32:59.000000000,-11.5078832797924,-67.3035811081306,600.844775539497
1 Jan 2020 20:33:00.000000000,-11.4461137497114,-67.3167884120457,600.83584898006
1 Jan 2020 20:33:01.000000000,-11.384343625622,-67.3299918211433,600.82696785904
1 Jan 2020 20:33:02.000000000,-11.3225729107896,-67.3431913586588,600.818132218618
1 Jan 2020 20:33:03.000000000,-11.2608016084785,-67.3563870477852,600.809342100754
1 Jan 2020 20:33:04.000000000,-11.199029721952,-67.3695789116832,600.800597547192
1 Jan 2020 20:33:05.000000000,-11.1372572544723,-67.3827669734719,600.791898599469
1 Jan 2020 20:33:06.000000000,-11.0754842093007,-67.3959512562376,600.783245298896
1 Jan 2020 20:33:07.000000000,-11.0137105896972,-67.4091317830313,600.774637686572
1 Jan 2020 20:33:08.000000000,-10.9519363989209,-67.4223085768604,600.766075803383
1 Jan 2020 20:33:09.000000000,-10.8901616402301,-67.4354816607056,600.757559689987
1 Jan 2020 20:33:10.000000000,-10.8283863168817,-67.4486510575053,600.749089386841
1 Jan 2020 20:33:11.000000000,-10.7666104321318,-67.4618167901676,600.74066493417
1 Jan 2020 20:33:12.000000000,-10.7048339892356,-67.474978881562,600.732286371991
1 Jan 2020 20:33:13.000000000,-10.6430569914473,-67.488137354524,600.7239537401
1 Jan 2020 20:33:14.000000000,-10.5812794420199,-67.5012922318534,600.715667078074
1 Jan 2020 20:33:15.000000000,-10.5195013442056,-67.514443536318,600.707426425278
1 Jan 2020 20:33:16.000000000,-10.4577227012558,-67.5275912906516,600.699231820847
1 Jan 2020 20:33:17.000000000,-10.3959435164206,-67.5407355175501,600.691083303711
1 Jan 2020 20:33:18.000000000,-10.3341637929495,-67.5538762396809,600.682980912574
1 Jan 2020 20:33:19.000000000,-10.2723835340909,-67.5670134796738,600.674924685923
1 Jan 2020 20:33:20.000000000,-10.2106027430923,-67.5801472601271,600.666914662031
1 Jan 2020 20:33:21.000000000,-10.1488214232003,-67.5932776036045,600.658950878938
1 Jan 2020 20:33:22.000000000,-10.0870395776606,-67.606404532641,600.65103337448
1 Jan 2020 20:33:23.000000000,-10.025257209718,-67.6195280697335,600.643162186266
1 Jan 2020 20:33:24.000000000,-9.96347432261647,-67.6326482373512,600.635337351683
1 Jan 2020 20:33:25.000000000,-9.901690919599,-67.6457650579304,600.627558907908
1 Jan 2020 20:33:26.000000000,-9.83990700390778,-67.6588785538723,600.619826891888
1 Jan 2020 20:33:27.000000000,-9.77812257878413,-67.6719887475514,600.612141340358
1 Jan 2020 20:33:28.000000000,-9.7163376474685,-67.6850956613069,600.604502289822
1 Jan 2020 20:33:29.000000000,-9.65455221320053,-67.6981993174484,600.59690977657
1 Jan 2020 20:33:30.000000000,-9.59276627921897,-67.711299738253,600.589363836677
1 Jan 2020 20:33:31.000000000,-9.53097984876178,-67.724396945971,600.581864505989
1 Jan 2020 20:33:32.000000000,-9.46919292506608,-67.7374909628173,600.57441182013
1 Jan 2020 20:33:33.000000000,-9.4074055113682,-67.7505818109803,600.567005814506
1 Jan 2020 20:33:34.000000000,-9.34561761090363,-67.7636695126182,600.559646524301
1 Jan 2020 20:33:35.000000000,-9.28382922690711,-67.7767540898558,600.552333984482
1 Jan 2020 20:33:36.000000000,-9.22204036261253,-67.7898355647935,600.545068229789
1 Jan 2020 20:33:37.000000000,-9.16025102125306,-67.8029139594982,600.537849294737
1 Jan 2020 20:33:38.000000000,-9.09846120606104,-67.8159892960092,600.530677213623
1 Jan 2020 20:33:39.000000000,-9.03667092026807,-67.8290615963357,600.523552020528
1 Jan 2020 20:33:40.000000000,-8.97488016710497,-67.8421308824618,600.516473749297
1 Jan 2020 20:33:41.000000000,-8.91308894980186,-67.8551971763383,600.509442433563
1 Jan 2020 20:33:42.000000000,-8.85129727158806,-67.8682604998926,600.50245810673
1 Jan 2020 20:33:43.000000000,-8.78950513569217,-67.8813208750191,600.495520801984
1 Jan 2020 20:33:44.000000000,-8.72771254534206,-67.8943783235885,600.488630552285
1 Jan 2020 20:33:45.000000000,-8.66591950376485,-67.9074328674434,600.48178739037
1 Jan 2020 20:33:46.000000000,-8.60412601418701,-67.920484528397,600.474991348754
1 Jan 2020 20:33:47.000000000,-8.54233207983425,-67.9335333282364,600.468242459725
1 Jan 2020 20:33:48.000000000,-8.48053770393157,-67.9465792887203,600.46154075535
1 Jan 2020 20:33:49.000000000,-8.41874288970331,-67.959622431585,600.454886267475
1 Jan 2020 20:33:50.000000000,-8.35694764037309,-67.9726627785348,600.44827902771
1 Jan 2020 20:33:51.000000000,-8.29515195916391,-67.9857003512531,600.441719067461
1 Jan 2020 20:33:52.000000000,-8.23335584929799,-67.9987351713933,600.435206417891
1 Jan 2020 20:33:53.000000000,-8.17155931399697,-68.0117672605829,600.428741109944
1 Jan 2020 20:33:54.000000000,-8.10976235648181,-68.0247966404277,600.422323174344
1 Jan 2020 20:33:55.000000000,-8.04796497997281,-68.037823332503,600.415952641584
1 Jan 2020 20:33:56.000000000,-7.9861671876896,-68.0508473583639,600.40962954194
1 Jan 2020 20:33:57.000000000,-7.92436898285123,-68.0638687395369,600.403353905451
1 Jan 2020 20:33:58.000000000,-7.86257036867603,-68.0768874975247,600.397125761938
1 Jan 2020 20:33:59.000000000,-7.8007713483818,-68.0899036538043,600.390945141004
1 Jan 2020 20:34:00.000000000,-7.73897192518565,-68.1029172298323,600.384812072006
1 Jan 2020 20:34:01.000000000,-7.67717210230409,-68.115928247036,600.378726584097
1 Jan 2020 20:34:02.000000000,-7.61537188295306,-68.1289367268224,600.372688706193
1 Jan 2020 20:34:03.000000000,-7.55357127034784,-68.1419426905751,600.366698466981
1 Jan 2020 20:34:04.000000000,-7.49177026770316,-68.1549461596501,600.360755894932
1 Jan 2020 20:34:05.000000000,-7.42996887823314,-68.1679471553853,600.354861018284
1 Jan 2020 20:34:06.000000000,-7.36816710515133,-68.1809456990918,600.349013865045
1 Jan 2020 20:34:07.000000000,-7.30636495167071,-68.193941812059,600.343214463006
1 Jan 2020 20:34:08.000000000,-7.24456242100366,-68.2069355155521,600.337462839725
1 Jan 2020 20:34:09.000000000,-7.18275951636205,-68.2199268308182,600.331759022538
1 Jan 2020 20:34:10.000000000,-7.12095624095714,-68.2329157790766,600.326103038544
1 Jan 2020 20:34:11.000000000,-7.05915259799966,-68.2459023815284,600.320494914629
1 Jan 2020 20:34:12.000000000,-6.99734859069983,-68.2588866593532,600.314934677436
1 Jan 2020 20:34:13.000000000,-6.93554422226724,-68.2718686337047,600.309422353398
1 Jan 2020 20:34:14.000000000,-6.87373949591105,-68.2848483257205,600.303957968701
1 Jan 2020 20:34:15.000000000,-6.81193441483985,-68.2978257565132,600.298541549322
1 Jan 2020 20:34:16.000000000,-6.7501289822617,-68.3108009471754,600.293173120998
1 Jan 2020 20:34:17.000000000,-6.68832320138413,-68.3237739187778,600.287852709243
1 Jan 2020 20:34:18.000000000,-6.62651707541424,-68.3367446923743,600.282580339344
1 Jan 2020 20:34:19.000000000,-6.56471060755853,-68.3497132889932,600.277356036355
1 Jan 2020 20:34:20.000000000,-6.50290380102308,-68.3626797296477,600.272179825104
1 Jan 2020 20:34:21.000000000,-6.44109665901343,-68.375644035326,600.267051730196
1 Jan 2020 20:34:22.000000000,-6.37928918473464,-68.388606227,600.261971775997
1 Jan 2020 20:34:23.000000000,-6.31748138139133,-68.4015663256224,600.256939986655
1 Jan 2020 20:34:24.000000000,-6.2556732521876,-68.4145243521238,600.251956386079
1 Jan 2020 20:34:25.000000000,-6.19386480032708,-68.4274803274166,600.247020997964
1 Jan 2020 20:34:26.000000000,-6.13205602901301,-68.4404342723933,600.242133845749
1 Jan 2020 20:34:27.000000000,-6.07024694144808,-68.4533862079312,600.237294952678
1 Jan 2020 20:34:28.000000000,-6.00843754083458,-68.4663361548839,600.232504341745
1 Jan 2020 20:34:29.000000000,-5.94662783037433,-68.4792841340918,600.227762035712
1 Jan 2020 20:34:30.000000000,-5.88481781326874,-68.492230166372,600.223068057128
1 Jan 2020 20:34:31.000000000,-5.82300749271878,-68.5051742725284,600.218422428295
1 Jan 2020 20:34:32.000000000,-5.76119687192494,-68.5181164733437,600.213825171296
1 Jan 2020 20:34:33.000000000,-5.69938595408737,-68.5310567895826,600.20927630798
1 Jan 2020 20:34:34.000000000,-5.63757474240573,-68.5439952419964,600.204775859972
1 Jan 2020 20:34:35.000000000,-5.57576324007928,-68.5569318513141,600.200323848656
1 Jan 2020 20:34:36.000000000,-5.51395145030692,-68.569866638254,600.195920295197
1 Jan 2020 20:34:37.000000000,-5.45213937628708,-68.5827996235086,600.191565220525
1 Jan 2020 20:34:38.000000000,-5.39032702121785,-68.5957308277627,600.187258645334
1 Jan 2020 20:34:39.000000000,-5.32851438829689,-68.6086602716784,600.183000590102
1 Jan 2020 20:34:40.000000000,-5.26670148072149,-68.6215879759052,600.178791075061
1 Jan 2020 20:34:41.000000000,-5.20488830168855,-68.6345139610769,600.174630120222
1 Jan 2020 20:34:42.000000000,-5.14307485439461,-68.6474382478071,600.170517745363
1 Jan 2020 20:34:43.000000000,-5.08126114203582,-68.6603608566993,600.166453970031
1 Jan 2020 20:34:44.000000000,-5.01944716780796,-68.6732818083363,600.162438813539
1 Jan 2020 20:34:45.000000000,-4.95763293490648,-68.6862011232919,600.158472294978
1 Jan 2020 20:34:46.000000000,-4.89581844652644,-68.6991188221159,600.154554433195
1 Jan 2020 20:34:47.000000000,-4.83400370586258,-68.7120349253524,600.150685246815
1 Jan 2020 20:34:48.000000000,-4.77218871610924,-68.7249494535241,600.14686475423
1 Jan 2020 20:34:49.000000000,-4.71037348046049,-68.7378624271433,600.143092973599
1 Jan 2020 20:34:50.000000000,-4.64855800211002,-68.7507738667079,600.139369922856
1 Jan 2020 20:34:51.000000000,-4.5867422842512,-68.7636837926977,600.135695619688
1 Jan 2020 20:34:52.000000000,-4.52492633007707,-68.7765922255841,600.132070081566
1 Jan 2020 20:34:53.000000000,-4.46311014278034,-68.7894991858191,600.128493325724
1 Jan 2020 20:34:54.000000000,-4.40129372555345,-68.802404693848,600.124965369163
1 Jan 2020 20:34:55.000000000,-4.33947708158846,-68.8153087700937,600.121486228652
1 Jan 2020 20:34:56.000000000,-4.27766021407715,-68.8282114349748,600.118055920732
1 Jan 2020 20:34:57.000000000,-4.21584312621103,-68.8411127088905,600.114674461707
1 Jan 2020 20:34:58.000000000,-4.15402582118128,-68.8540126122327,600.111341867647
1 Jan 2020 20:34:59.000000000,-4.0922083021788,-68.8669111653751,600.108058154398
1 Jan 2020 20:35:00.000000000,-4.03039057239418,-68.8798083886833,600.104823337567
1 Jan 2020 20:35:01.000000000,-3.96857263501776,-68.8927043025103,600.101637432533
1 Jan 2020 20:35:02.000000000,-3.90675449323958,-68.9055989271936,600.098500454442
1 Jan 2020 20:35:03.000000000,-3.84493615024943,-68.9184922830649,600.095412418199
1 Jan 2020 20:35:04.000000000,-3.78311760923678,-68.9313843904357,600.092373338492
1 Jan 2020 20:35:05.000000000,-3.7212988733909,-68.9442752696148,600.089383229757
1 Jan 2020 20:35:06.000000000,-3.65947994590074,-68.9571649408933,600.086442106222
1 Jan 2020 20:35:07.000000000,-3.59766082995507,-68.9700534245564,600.083549981855
1 Jan 2020 20:35:08.000000000,-3.53584152874233,-68.9829407408735,600.080706870412
1 Jan 2020 20:35:09.000000000,-3.47402204545077,-68.995826910108,600.077912785404
1 Jan 2020 20:35:10.000000000,-3.41220238326835,-69.0087119525081,600.075167740117
1 Jan 2020 20:35:11.000000000,-3.35038254538284,-69.0215958883153,600.072471747599
1 Jan 2020 20:35:12.000000000,-3.28856253498178,-69.0344787377622,600.069824820663
1 Jan 2020 20:35:13.000000000,-3.22674235525242,-69.047360521064,600.067226971899
1 Jan 2020 20:35:14.000000000,-3.16492200938186,-69.0602412584361,600.064678213647
1 Jan 2020 20:35:15.000000000,-3.10310150055695,-69.0731209700743,600.062178558029
1 Jan 2020 20:35:16.000000000,-3.04128083196429,-69.0859996761739,600.059728016931
1 Jan 2020 20:35:17.000000000,-2.97946000679034,-69.0988773969146,600.057326601997
1 Jan 2020 20:35:18.000000000,-2.91763902822131,-69.111754152471,600.054974324644
1 Jan 2020 20:35:19.000000000,-2.85581789944322,-69.1246299630088,600.052671196054
1 Jan 2020 20:35:20.000000000,-2.7939966236419,-69.1375048486811,600.050417227179
1 Jan 2020 20:35:21.000000000,-2.73217520400296,-69.1503788296379,600.048212428726
1 Jan 2020 20:35:22.000000000,-2.67035364371187,-69.1632519260157,600.046056811189
1 Jan 2020 20:35:23.000000000,-2.60853194595387,-69.1761241579493,600.043950384807
1 Jan 2020 20:35:24.000000000,-2.54671011391404,-69.1889955455567,600.041893159596
1 Jan 2020 20:35:25.000000000,-2.48488815077729,-69.2018661089571,600.039885145334
1 Jan 2020 20:35:26.000000000,-2.42306605972836,-69.2147358682557,600.037926351569
1 Jan 2020 20:35:27.000000000,-2.36124384395182,-69.2276048435543,600.036016787614
1 Jan 2020 20:35:28.000000000,-2.29942150663206,-69.2404730549477,600.034156462546
1 Jan 2020 20:35:29.000000000,-2.23759905095335,-69.2533405225194,600.032345385208
1 Jan 2020 20:35:30.000000000,-2.17577648009978,-69.2662072663517,600.030583564206
1 Jan 2020 20:35:31.000000000,-2.11395379725528,-69.279073306515,600.028871007925
1 Jan 2020 20:35:32.000000000,-2.05213100560367,-69.2919386630796,600.027207724503
1 Jan 2020 20:35:33.000000000,-1.9903081083286,-69.3048033561007,600.025593721842
1 Jan 2020 20:35:34.000000000,-1.92848510861361,-69.3176674056365,600.024029007619
1 Jan 2020 20:35:35.000000000,-1.86666200964207,-69.3305308317327,600.022513589274
1 Jan 2020 20:35:36.000000000,-1.80483881459728,-69.3433936544345,600.021047474012
1 Jan 2020 20:35:37.000000000,-1.74301552666233,-69.3562558937765,600.0196306688
1 Jan 2020 20:35:38.000000000,-1.68119214902029,-69.369117569792,600.018263180374
1 Jan 2020 20:35:39.000000000,-1.61936868485404,-69.3819787025089,600.016945015233
1 Jan 2020 20:35:40.000000000,-1.55754513734638,-69.3948393119464,600.015676179651
1 Jan 2020 20:35:41.000000000,-1.49572150967999,-69.4076994181253,600.014456679651
1 Jan 2020 20:35:42.000000000,-1.43389780503747,-69.4205590410529,600.013286521039
1 Jan 2020 20:35:43.000000000,-1.37207402660131,-69.433418200741,600.012165709374
1 Jan 2020 20:35:44.000000000,-1.31025017755387,-69.4462769171909,600.011094249986
1 Jan 2020 20:35:45.000000000,-1.24842626107748,-69.4591352104048,600.010072147963
1 Jan 2020 20:35:46.000000000,-1.18660228035434,-69.4719931003761,600.009099408172
1 Jan 2020 20:35:47.000000000,-1.12477823856659,-69.4848506070994,600.008176035235
1 Jan 2020 20:35:48.000000000,-1.06295413889629,-69.497707750561,600.007302033539
1 Jan 2020 20:35:49.000000000,-1.0011299845254,-69.5105645507475,600.006477407242
1 Jan 2020 20:35:50.000000000,-0.939305778635832,-69.5234210276438,600.005702160264
1 Jan 2020 20:35:51.000000000,-0.877481524409451,-69.536277201224,600.004976296292
1 Jan 2020 20:35:52.000000000,-0.815657225028018,-69.5491330914684,600.004299818774
1 Jan 2020 20:35:53.000000000,-0.753832883673263,-69.5619887183499,600.003672730929
1 Jan 2020 20:35:54.000000000,-0.692008503526869,-69.57484410184,600.003095035734
