NAME,X[km],Y[km],Z[km]
N0937,1913.27669477664,-6053.76557193481,-609.74401802916
N0938,1867.44163089126,-5459.49798307605,-2708.86254613062
N0939,3439.95131427131,-5287.28152796215,-943.347259651825
N0940,3398.92737736637,-4657.81906883858,-2717.93886868947
N0941,1212.62357982053,-5559.61840117405,-2871.48121611013
N0942,3437.52395975504,-4454.70208515027,-2994.65077545008
N0943,3633.19957492359,-5174.37342051558,-839.531469544644
N0944,3362.3974762231,-4339.52067921868,-3236.65513562389
N0945,2220.46220679323,-5822.34545434151,-1357.09792143255
N0946,2748.20904772051,-5677.79366658441,-941.3208895463
N0947,2049.85547854097,-5850.39837539248,-1514.85802222985
N0948,2436.3538936619,-4448.4731391344,-3854.65534324321
N0949,1646.4630005377,-6033.37384583555,-1266.60959475695
N0950,860.82256754805,-6016.31589031001,-1928.35347051835
N0951,2893.46125494308,-5143.32668756913,-2412.02135977367
N0952,2337.23084975494,-4489.98645246486,-3867.95858200664
N0953,1998.58646576407,-6003.52997686774,-801.43004256361
N0954,1979.65524539989,-4694.96677768152,-3824.13121376569
N0955,998.351385147061,-5992.90763883753,-1934.89921907463
N0956,2839.05478365208,-5621.3005938367,-1008.0534154614
N0957,1687.242356107,-5565.29659176368,-2610.67472916356
N0958,1412.16437857452,-5840.51511138057,-2131.75029083563
N0959,1285.85821883937,-6106.74927479319,-1312.75084756857
N0960,3050.73884973541,-5529.3523341447,-892.236985645227
N0961,1839.83532263214,-5431.36701338394,-2782.78576196352
N0962,2188.54536061365,-5967.57258784854,-528.407131578247
N0963,1674.31459027736,-4646.64859353538,-4023.78869116589
N0964,2284.16912144698,-5928.68691953051,-560.091529608574
N0965,1480.02522675654,-5370.63472120151,-3095.49079052588
N0966,1807.76864146615,-5632.68666163829,-2376.47605399435
N0967,2110.56055807096,-4898.0668680022,-3487.04675269302
N0968,3415.4729892843,-4903.14697324551,-2223.64416862507
N0969,2589.98201801279,-5571.3967648689,-1707.34836202613
N0970,1477.11297774779,-6071.73423444258,-1293.09946487986
N0971,3037.9917527751,-5535.8823812472,-895.241165424566
N0972,2048.57095815456,-4529.93631785588,-3982.41030092367
N0973,2384.44193032506,-4567.12870507259,-3747.42415704341
N0974,1566.03237884599,-4673.33581454778,-4036.33538698027
N0975,1145.07450605088,-5945.83782568316,-1997.41985218287
N0976,883.47809012713,-5523.54732828338,-3054.13553338615
N0977,1393.46614250207,-5698.6582782477,-2494.47731059376
N0978,3170.01911615692,-4244.76139313194,-3539.67606538634
N0979,1544.2598094415,-5214.53051690683,-3321.20841460846
N0980,3881.96451352367,-4867.2160560088,-1382.6358561564
N0981,2077.21526558654,-5189.13503549389,-3064.84747502593
N0982,2721.18050325555,-5553.60063377754,-1555.40728467198
N0983,966.370678539135,-5543.74002335711,-2992.23375432996
N0984,1054.54880419463,-5292.52106082014,-3388.2915479252
N0985,3607.26585826235,-5042.62037278497,-1493.72286370295
N0986,903.001288673093,-5708.16979616204,-2689.4923807381
N0987,1591.99186045534,-5496.03957814318,-2808.34842137792
N0988,3410.24576604792,-5251.94304496797,-1209.19168005279
N0989,2569.25347502484,-5278.55224145058,-2485.82472235661
N0990,3502.6791441778,-4465.55857545516,-2902.21060945823
N0991,3965.21258398703,-4384.90590046071,-2388.03594769667
N0992,1876.53890831381,-4905.25792991406,-3609.55605761061
N0993,2545.40601697752,-4134.71176977008,-4122.05556307651
N0994,1825.249013636,-4914.39258621329,-3625.53757355503
N0995,1283.32877442884,-6157.43462296505,-1056.51617453136
N0996,2072.23024278575,-4374.37099190479,-4139.6824104817
N0997,2431.44169797586,-4751.96732802329,-3479.60853415806
N0998,2435.43373373378,-5863.12493817447,-609.982792293251
N0999,933.221791651666,-5246.54876730136,-3493.03818965888
N1000,764.749987087216,-6010.5094723848,-1985.70527667873
N1001,4019.31037882133,-4681.42135752744,-1612.68049017081
N1002,2673.29834175265,-4981.81911193449,-2942.6024494136
N1003,2688.41681219136,-5529.24148560184,-1692.3029916597
N1004,1396.43467452869,-5279.60642654789,-3283.87917055658
N1005,1957.44455023608,-5062.22198729535,-3342.17941021316
N1006,3010.22312760028,-5493.28291434709,-1198.39231696568
N1007,2798.23933848137,-4859.7618576987,-3028.5934579399
N1008,1750.69036777533,-5968.9361088506,-1411.99606984517
N1009,1873.76798206987,-5296.18521247366,-3012.36313021315
N1010,3111.01300552509,-5072.48904319033,-2288.70204761895
N1011,3387.81866092564,-5069.94327101305,-1864.73280984543
N1012,1310.49423961787,-4928.0249969889,-3818.33369356146
N1013,3491.59181037631,-4994.22714674655,-1877.61411104813
N1014,1249.88733029595,-5814.63281051861,-2296.31352658168
N1015,1913.84253752463,-4348.58988909242,-4241.83555362539
N1016,3051.05399868336,-4719.5545719223,-3006.25908386049
N1017,1184.44905501426,-5512.50556174001,-2971.6363552689
N1018,1833.22381216894,-4772.518959226,-3802.75393415879
N1019,2615.81972541984,-5591.6397699479,-1599.01479217075
N1020,1832.98265852792,-5958.99050239944,-1345.18063271542
N1021,644.150218371478,-6070.60663249988,-1841.35406593188
N1022,3339.08502530054,-4660.53154842912,-2786.07168709373
N1023,1166.87109328713,-5881.45667782545,-2167.02240119487
N1024,1969.05089899124,-5902.83648064899,-1400.54489781751
N1025,2240.61135506728,-5568.77965258679,-2159.81873100263
N1026,4062.02836127573,-4336.72141481557,-2312.29755330041
N1027,1331.767799022,-5211.94061191499,-3415.29704870547
N1028,1548.64089521273,-5016.05085815287,-3610.24701366216
N1029,2284.17381252186,-4704.35318461217,-3639.38659760672
N1030,2428.45315486674,-5619.6117749796,-1788.92321557073
N1031,1067.07062100507,-5511.83443496111,-3016.69673984673
N1032,867.53296808297,-5794.95737697369,-2510.79381949183
N1033,2797.43516611741,-5600.15301932614,-1219.35261410978
N1034,2468.43965822741,-4470.24437367097,-3809.02951388531
N1035,1402.27888668667,-6145.22066692259,-986.145033249618
N1036,3968.90419995623,-4750.3347275412,-1532.99955648435
N1037,3321.69130020911,-4971.12585758526,-2214.62813732549
N1038,2491.95287740464,-4821.55585986253,-3339.18367134767
N1039,2188.39716116038,-4298.91254886703,-4158.71216984654
N1040,2269.66616668214,-5122.66216098796,-3040.30968430374
N1041,1858.19363006674,-4491.27451835054,-4116.97916950024
N1042,3529.52965110247,-5238.30620045401,-883.906452479831
N1043,2616.80554346935,-5780.7332555061,-643.960696901898
N1044,1275.95636692652,-6139.19202656193,-1163.58909764152
N1045,2425.02592947976,-5670.41162520075,-1622.14781147209
N1046,1796.10096190729,-5423.40206799715,-2826.24980480163
N1047,2292.70076860895,-4225.33067448621,-4177.71202800771
N1048,3330.98366080571,-4657.98077163282,-2799.87011936088
N1049,2165.8710863262,-5177.76773764821,-3022.39025971569
N1050,2178.08800472234,-4208.63303141867,-4254.66019409443
N1051,2023.4102525302,-5822.15284701399,-1651.56151015716
N1052,2949.34701457254,-5227.00225435788,-2152.23427153931
N1053,1885.76840715674,-5363.85726453569,-2882.03211596053
N1054,2794.07256011014,-5084.67705446334,-2641.04095046398
N1055,3156.17781041962,-5411.69920190801,-1194.4492557572
N1056,1692.53413259798,-6080.67200906403,-915.383908728985
N1057,1794.20409330638,-4989.3764928083,-3537.68394407981
N1058,2893.14997415513,-5414.51980970095,-1725.7418295372
N1059,1128.78222269885,-4907.27587772464,-3901.62312926723
N1060,2775.62764038319,-5087.18832242576,-2655.5182414119
N1061,1646.80993654521,-5482.97917953669,-2802.30228010323
N1062,1876.29811730804,-5888.04886742456,-1591.27520350196
N1063,3286.83213480274,-5416.96255747278,-729.56915541755
N1064,1494.7949964739,-5624.13818290905,-2601.89591104778
N1065,1755.74271402256,-6097.99056799717,-641.337517510815
N1066,3438.42387441322,-4608.06090959998,-2753.02783392507
N1067,1440.52374303888,-5136.02114281545,-3484.98832422545
N1068,2156.67859378064,-5838.63887344845,-1389.17638933842
N1069,1788.57299606615,-4911.92583683075,-3648.53334734311
N1070,3351.03452713672,-5407.04206032816,-462.766392544273
N1071,2248.11387282986,-4198.25790345981,-4228.58094336928
N1072,3375.95829293815,-5267.46243653848,-1237.12745463559
N1073,3346.12753721703,-4853.91140533376,-2427.12427077489
N1074,3208.61330631453,-4676.01549328392,-2909.47742537169
N1075,3543.57603900558,-4751.59101048898,-2348.170797345
N1076,2270.02118054711,-4769.50398631236,-3563.33173294105
N1077,1369.84856119652,-5204.7901860996,-3411.16639472904
N1078,2043.01876182002,-4978.79920466529,-3412.71582998569
N1079,3871.48498290038,-4744.37838811195,-1779.64480901159
N1080,3242.68719946846,-5360.66029876439,-1193.35281074847
N1081,3339.28272661863,-4557.07912827401,-2951.20977028244
N1082,2304.95253512026,-4656.80630343602,-3686.76375041001
N1083,2570.69066047892,-4299.56760697017,-3934.81168224436
N1084,1332.16111794328,-5834.16933631326,-2199.09293137475
N1085,3452.60210140176,-4906.67550517433,-2157.98242133783
N1086,2915.68477777999,-4316.27842807984,-3668.5984246624
N1087,2561.99621352475,-5797.49465540408,-710.044162117054
N1088,1283.04850868547,-5704.66835408607,-2539.26585351441
N1089,3377.61256262245,-4953.30640434921,-2169.66059967559
N1090,2289.97027768354,-4432.57969113384,-3960.36657755885
N1091,2083.80724906246,-5993.12850080964,-648.088287394289
N1092,1383.3085523049,-5426.43638052784,-3042.8042745359
N1093,1474.08984593527,-6054.33310418358,-1369.55428458696
N1094,1493.43009087912,-6118.0634870479,-1012.76478337477
N1095,1376.30004259883,-5761.49252528075,-2356.76891004938
N1096,3462.43049516718,-4666.55949485922,-2621.93647105364
N1097,2097.85735217059,-5720.6373380585,-1895.30931945834
N1098,1209.57276548306,-5157.73238514795,-3539.92205831155
N1099,2508.07227358637,-5522.71167147474,-1973.80366321088
N1100,1332.58322451258,-5830.6659865031,-2208.05001957284
N1101,2094.28843225636,-4335.55470708176,-4169.00345535328
N1102,2887.25929769424,-5290.38101242136,-2081.23487946121
N1103,2041.02399012275,-5978.79852574436,-875.869585830828
N1104,1769.13247426577,-4523.40317881642,-4122.04157942069
N1105,2122.3962729462,-4977.78322288391,-3365.70945719305
N1106,2949.45042809009,-4607.58828802372,-3268.1436851769
N1107,2260.77720170609,-5886.94360282086,-953.849191329102
N1108,2681.76902304768,-4683.90443215047,-3387.32744649123
N1109,606.025036501947,-5898.41016438955,-2342.05079700853
N1110,987.13705421426,-6152.931441253,-1354.73472524473
N1111,2088.51648575012,-4507.03453120833,-3987.57801642366
N1112,2157.12047315043,-4714.42759321919,-3703.17787676749
N1113,3603.13601679525,-4071.88952551214,-3323.14637563201
N1114,1525.76652284509,-5765.11025042653,-2254.35559372816
N1115,1446.66086056906,-5751.77045116794,-2338.43135969206
N1116,3920.02014213911,-4396.531404404,-2439.49076996237
N1117,1395.45242034859,-6141.38329322646,-1027.10209924555
N1118,3702.12883198594,-4351.54374958352,-2827.7905610407
N1119,4049.80874829443,-4203.09779811121,-2563.07135929985
N1120,2183.56385196867,-5368.31845295406,-2662.86737380676
N1121,2783.28078391774,-5204.52918423128,-2410.57383330809
N1122,1079.13777737191,-6019.09392640576,-1806.8464301932
N1123,2258.05117574029,-5863.88264946711,-1091.50464599357
N1124,4016.63598996652,-4683.91306579419,-1611.66910054211
N1125,3820.68907639364,-4478.86084926034,-2447.08773698043
N1126,3750.1036239315,-4276.04705738867,-2877.27708933354
N1127,2260.6303784559,-5184.13445884222,-2940.81769631228
N1128,2875.45505132127,-4930.67250637759,-2836.89497483598
N1129,2271.6182496025,-5205.10205787539,-2898.84000333969
N1130,3270.63983437639,-4725.69513592659,-2757.50060215806
N1131,3323.16344866351,-5377.60764994029,-845.679997213734
N1132,2437.1254888708,-4838.53178587055,-3355.1093485534
N1133,3439.05692199943,-5332.9738609416,-641.448958441489
N1134,1245.08637718332,-5281.88563745888,-3340.21556610202
N1135,2665.9553765838,-5666.44996090056,-1207.15989393972
N1136,1174.30932150776,-5424.42158489195,-3132.29833618083
N1137,3934.87691276551,-4350.88690528004,-2496.41301082996
N1138,2671.05574150999,-4179.98378625315,-3995.79644727124
N1139,1094.70671824781,-5069.27459393786,-3700.34476363913
N1140,2350.15693608878,-5598.61473185165,-1958.32693849102
N1141,3509.47795318396,-5207.17715754827,-1115.63358455937
N1142,2909.53294261036,-5453.05063367987,-1570.34573540983
N1143,2708.34818398461,-5025.112945028,-2835.82584524759
N1144,3232.55490469119,-4871.88658927367,-2540.75016919428
N1145,3954.64815154624,-4286.09790897885,-2576.15641483221
N1146,3120.76527255266,-4729.28090801035,-2918.74429663918
N1147,2342.01858154856,-5404.7021110682,-2450.77661112963
N1148,2152.80333432218,-5991.89618074432,-379.70173916017
N1149,2710.05285874646,-5279.94542145342,-2329.38784696886
N1150,3261.63749082543,-3990.1908721054,-3745.15719397063
N1151,3369.15742091456,-5229.80231865868,-1403.58285208477
N1152,1358.83433598206,-4825.13844894397,-3930.42947648142
N1153,2976.01973874815,-5602.73689599069,-656.62953393075
N1154,1195.18911003833,-5997.3864608789,-1806.00837854788
N1155,956.771618216199,-5416.55599530041,-3218.1428581777
N1156,2648.87629477178,-4462.99124783255,-3695.17859370707
N1157,3379.68311008678,-4426.04536149157,-3099.81978552657
N1158,1601.49784126272,-4754.90050527557,-3927.36648993545
N1159,4120.77170870815,-4628.61142372738,-1506.57487851999
N1160,2526.86772568129,-4595.03833076336,-3618.5889674277
N1161,3861.26162415989,-4109.630271417,-2970.30832436433
N1162,3480.94033629751,-5306.5877584931,-634.910172115299
N1163,4069.13538421841,-4503.13621417008,-1956.66366023294
N1164,2568.88889067665,-5796.06890640233,-696.595432615363
N1165,1816.40152427427,-5865.97063416774,-1731.62400763468
N1166,1321.82048411784,-5452.36997455438,-3023.84282213829
N1167,966.60003563627,-5543.47502397191,-2992.64781053996
N1168,2356.05641595847,-4519.57107761851,-3821.80465968525
N1169,1787.94512947548,-5195.58768800676,-3229.49560071503
N1170,2936.94437191959,-5527.17365572398,-1224.0129621529
N1171,3291.6403482768,-4101.4139858437,-3596.80651714528
N1172,3497.1813931521,-5200.48264522959,-1182.8830570787
N1173,886.256227433367,-6009.14926988086,-1939.07728608277
N1174,821.511376900235,-5429.6233883519,-3233.35071460253
N1175,2560.16335506938,-5215.40716095631,-2623.70553453054
N1176,2095.82589019348,-5639.13588402336,-2116.94885651365
N1177,1998.50766332749,-4460.85868524925,-4083.83446835914
N1178,3361.52229039324,-5291.01391811219,-1175.87043615475
N1179,1589.2248561156,-5725.81285740266,-2309.61666672782
N1180,2053.2916003036,-4392.93874147099,-4129.59078551615
N1181,1752.90299955437,-5060.87231457076,-3453.33087011284
N1182,1541.5047504555,-6038.07862413821,-1374.23216519396
N1183,1710.51155948827,-5832.96151958702,-1925.23548930828
N1184,859.915026516792,-6007.75017493148,-1955.09716218583
N1185,4020.3617024826,-4322.18705393609,-2409.26805125156
N1186,3431.36907384398,-4707.077610647,-2589.97712119308
N1187,3257.48900794593,-4098.74497072759,-3630.55456181435
N1188,1945.06112922578,-4621.33232554314,-3929.37161553686
N1189,818.248147961843,-5918.21572312637,-2225.42508716026
N1190,2495.04120481574,-5732.21302267491,-1260.44237945977
N1191,2556.6587755496,-5725.02619779623,-1166.77223896392
N1192,972.631016152054,-6180.49262347979,-1235.26563720366
N1193,1443.14843111726,-4815.99052094151,-3911.87506361765
N1194,4072.27173604166,-4741.77783635018,-1266.77947756186
N1195,2549.56380643041,-4822.1586915554,-3294.80696270587
N1196,2356.22554900009,-4856.02948889813,-3387.62755340613
N1197,1129.18323350271,-6122.6479276857,-1380.57281183954
N1198,3940.43648787725,-4447.55510272547,-2311.91064676806
N1199,875.75384935241,-5390.6584772462,-3283.58166756362
N1200,1864.3813549193,-6063.69948417861,-660.137128001116
N1201,2638.32206014041,-5385.13169147458,-2168.48005598456
N1202,661.9054764877,-5921.48901465923,-2268.00758185298
N1203,1923.38704285167,-5673.55833831755,-2181.75150711154
N1204,2594.98827890559,-5196.88867940283,-2626.04812408642
N1205,2232.07732634014,-5955.15627605659,-484.583263581335
N1206,2448.56186107624,-4705.43757189139,-3530.14690885869
N1207,1454.37967315381,-5975.57013661585,-1684.92800743171
N1208,2849.3021807381,-4863.81958104207,-2974.34261777448
N1209,1020.88052205727,-5565.20641423514,-2934.1107946111
N1210,1965.80581250799,-5427.29512991342,-2707.85455963128
N1211,1040.33200132167,-5042.06264510666,-3752.48759241652
N1212,3393.43208447841,-4323.81332603748,-3225.40766425997
N1213,2351.03811950773,-5445.4511358245,-2349.32276523752
N1214,2519.09514720513,-5779.81667339375,-961.401527611984
N1215,3019.89198601543,-4225.87037677742,-3689.34984300645
N1216,3505.68730483968,-5252.32919982092,-896.72201131886
N1217,3127.07266259663,-4031.64025548397,-3814.43325583051
N1218,3860.06954651272,-4042.44409692157,-3062.00662131382
N1219,3088.53015561609,-5089.2366808196,-2282.01754356778
N1220,2420.61968513151,-5867.32191517981,-628.229488374405
N1221,2120.92494630428,-4595.07179220807,-3869.22817263284
N1222,3433.16304516809,-4792.29838096031,-2427.77636723338
N1223,1858.48710624779,-5632.76276231079,-2337.10380467994
N1224,2457.44885545682,-5507.77049433741,-2080.12924442184
N1225,3732.91180775691,-4263.51332949411,-2918.40482823155
N1226,3697.31038653566,-5050.50316024952,-1223.44465891852
N1227,3847.59494709439,-4790.17842393601,-1707.38423714255
N1228,2544.5376438651,-5280.56098443166,-2506.7188160648
N1229,1856.16213552646,-4844.1894942788,-3700.62339116496
N1230,3747.1551462628,-4212.92307457251,-2971.73932125047
N1231,2882.18222162801,-5549.25016907648,-1254.0546100957
N1232,2223.28159028404,-4415.09063394789,-4017.03833743599
N1233,3411.52421908579,-4819.35772938741,-2404.60087697533
N1234,3291.1375895725,-5368.70157075271,-1011.07074268678
N1235,1001.48222818173,-6145.02679782237,-1379.68623107662
N1236,2876.65090625415,-4662.84976451623,-3254.69448615611
N1237,3889.52184286562,-4985.02936167104,-838.887169035268
N1238,2659.20443488937,-4948.39587105504,-3010.4627644423
N1239,3255.09057672556,-4575.26660383014,-3015.62320338995
N1240,3349.81278000748,-4882.87765179378,-2363.4938740798
N1241,1787.94443258989,-4564.83089762308,-4067.46548765201
N1242,2859.05718380326,-4666.82739956815,-3264.39296338615
N1243,1448.42850143051,-4833.27866227356,-3888.58345997211
N1244,1119.62212710362,-5764.11685507111,-2482.06103832446
N1245,1841.7058701345,-4967.83394488899,-3544.17019004387
N1246,1645.25488723169,-4617.91262700577,-4068.18545602331
N1247,2701.7219686738,-4495.42817662882,-3617.29993409567
N1248,1861.8163643832,-4650.59658690037,-3935.73368662069
N1249,824.599451268826,-6003.64890584925,-1982.52937014093
N1250,1208.77187186094,-6191.97675066851,-934.466723699764
N1251,2412.6545312778,-5718.14814789631,-1466.48065549657
N1252,2178.62393672452,-5626.9873790085,-2073.00262780055
N1253,2747.28827857717,-5224.11209626856,-2409.55570922785
N1254,2467.05520612865,-4930.96982607388,-3195.70932519661
N1255,2189.03994648825,-5248.0650250725,-2888.27277304566
N1256,2859.97247128154,-5274.51049148942,-2157.41503417077
N1257,2158.81351427286,-4832.31325897891,-3548.47472421548
N1258,1174.46825805815,-5915.33861473321,-2069.13057932114
N1259,3692.00469607576,-4197.99437169064,-3059.98414325875
N1260,949.817076754089,-5440.0979175697,-3180.52498170882
N1261,940.645509564991,-6032.87897586771,-1837.79370939739
N1262,3600.26180643109,-4245.68411457992,-3102.91879838907
N1263,2298.76802963459,-5419.14601403012,-2459.69417323725
N1264,1671.37389061873,-4499.59852872573,-4187.38426659047
N1265,1708.46230780182,-4966.86167560411,-3606.8174602038
N1266,1677.41532464769,-4802.22729857995,-3836.90818335055
N1267,3195.38163936721,-4580.93315491192,-3070.07099210264
N1268,2314.10655462068,-5474.51084902828,-2316.88117728192
N1269,2807.19572377999,-4469.18205675935,-3569.49527497328
N1270,2075.26626183617,-4818.92668347251,-3615.09991673061
N1271,2919.71277435022,-5568.08128213505,-1070.83377830378
N1272,1014.96926066827,-6009.71391872586,-1873.56111576541
N1273,1163.54595764229,-5498.09316757163,-3006.15950828246
N1274,2316.46525356307,-5746.51193593696,-1510.07322578825
N1275,1152.93366048163,-6171.86718824651,-1118.49992447813
N1276,2174.22066344903,-4370.69659359013,-4091.27740427372
N1277,2886.48951994929,-5034.62660409483,-2637.49392396219
N1278,2679.80632493867,-4905.40597584034,-3061.73614534596
N1279,1496.35263337826,-5709.2101588211,-2409.88250929268
N1280,3897.93995194526,-4160.19602790378,-2850.38040042648
N1281,1686.77288233797,-5215.43757411283,-3250.1760104281
N1282,2477.49663535124,-5254.1115703963,-2626.48762469617
N1283,2161.02499430685,-4225.75471359768,-4246.43765143211
N1284,2578.46271899526,-5810.77518952571,-516.386133719153
N1285,1173.43287740466,-5529.22768537245,-2944.99933591059
N1286,3196.69453094772,-4600.97100258877,-3038.52564654652
N1287,4207.47552149174,-4437.58742613246,-1808.46805426246
N1288,1539.4537989907,-5583.44771077171,-2662.38165304569
N1289,2129.81398900838,-5713.87560062252,-1878.01747101308
N1290,3590.65134892857,-4137.3760441101,-3255.54373721752
N1291,2598.89373152727,-5752.91382243134,-909.014574135027
N1292,1425.91745416354,-5006.89638647121,-3672.54577104485
N1293,3909.78046808007,-4895.58848282303,-1191.68334545839
N1294,2896.48197363827,-5601.83532198144,-951.714931003547
N1295,1882.25306240589,-5192.98229710882,-3184.56698459833
N1296,1069.18732180458,-5628.87223592174,-2792.99350462529
N1297,3468.08955171304,-5235.59409225571,-1112.05760282642
N1298,1709.05089326218,-5787.92293457666,-2057.05064912466
N1299,2775.81551759193,-5253.72524058423,-2311.20167627899
N1300,3089.51137471244,-5556.89323308029,-504.84269166636
N1301,4147.37474725157,-4330.74812366017,-2168.83608843917
N1302,3709.37349841512,-4696.50688282164,-2199.09797630123
N1303,2623.28889373068,-4438.08465505237,-3742.84584583703
N1304,1500.29174078718,-6045.40763956148,-1387.93601451344
N1305,2643.04048296939,-5036.29477971009,-2877.02589617569
N1306,2912.62351716829,-4642.2697209119,-3252.10937968962
N1307,1790.86276448221,-4408.76144401174,-4234.31006939429
N1308,3688.42458244288,-4178.02310289618,-3091.26419149481
N1309,2891.2550022752,-4005.88321565621,-4020.60623725868
N1310,1073.24191024229,-6054.97961022093,-1687.27863582156
N1311,584.663078692143,-6000.26594159448,-2075.23476328485
N1312,1642.64210716277,-6098.05478381846,-890.60471973806
N1313,1945.68516999984,-5279.36411600893,-2998.22347339225
N1314,1069.8707035466,-6106.6259402978,-1493.37710999005
N1315,2613.7373251168,-4066.1947093403,-4147.20305003536
N1316,2075.14127555327,-5980.79100288,-776.745720384513
N1317,2143.16741246212,-5508.25839592007,-2396.40708943637
N1318,3563.08157512225,-4531.23959275741,-2723.15382560327
N1319,2909.07261306632,-4373.71938143752,-3605.75197282014
N1320,2795.37637520695,-5029.0687512488,-2743.38762997019
N1321,1300.41707689429,-5200.37138229172,-3444.68672729987
N1322,672.141844738137,-6060.37184261759,-1864.75755271983
N1323,3459.57967776517,-5036.43476305494,-1823.73859670971
N1324,3095.69072132607,-5541.54729053551,-621.827336529968
N1325,2033.57042922195,-5874.87345275664,-1422.4099858276
N1326,1192.87445865575,-4998.72010046567,-3764.98253076783
N1327,2908.83166064351,-5593.1283799526,-965.04408201806
N1328,2807.38514893647,-5333.64592745842,-2080.18458460272
N1329,1918.24186110622,-4831.55114704573,-3686.21918150713
N1330,2329.45573293262,-5626.5458348092,-1902.80755501326
N1331,911.526482016148,-5708.3667970065,-2686.21872075483
N1332,1042.32766356576,-5085.0264897959,-3693.89330205647
N1333,3363.70524616444,-4184.98697913103,-3431.14411607202
N1334,3577.82086404415,-4891.20754474927,-1983.43111118424
N1335,2427.47237622799,-5075.96418679865,-2994.21857673016
N1336,1409.66150162912,-4861.04209442855,-3868.21846385493
N1337,3215.26244600972,-4573.23350785829,-3060.63388712906
N1338,3035.46420699151,-4702.43165459569,-3048.30450522743
N1339,2499.77236662833,-5846.07122982764,-504.878792273662
N1340,2488.19926929589,-5818.92785254688,-792.027508074205
N1341,678.206001556398,-5803.95481470175,-2547.76332072017
N1342,3247.28068644144,-5388.5586382188,-1046.10790622756
N1343,3404.44643466511,-5304.98198999271,-971.87680617194
N1344,2772.84310742347,-5654.61264164857,-1006.00794064735
N1345,3448.67090179462,-4196.00398259682,-3332.578030696
N1346,2745.50408158678,-5737.3349341157,-474.638848929147
N1347,3425.66104016143,-5112.89690103739,-1669.64377236478
N1348,1266.5889554349,-6093.95400389569,-1388.23220568067
N1349,3530.41432818395,-4180.4288058261,-3266.33858299215
N1350,2430.78304079248,-5579.95918007913,-1910.88378981846
N1351,1527.78957998959,-4719.36960548147,-3996.5594458561
N1352,882.448203580755,-6156.75740034109,-1408.15909277136
N1353,3198.8727095915,-4977.40390475312,-2374.45077559187
N1354,3370.68573929229,-5106.5109241629,-1795.13688171092
N1355,849.843191301824,-5502.86187378869,-3100.35625169817
N1356,2448.71995979887,-4758.65323637804,-3458.43871194303
N1357,3796.25453990141,-5065.58716048136,-779.588785477969
N1358,2346.0951014088,-5598.99101772331,-1962.08984498501
N1359,1747.08879906976,-5786.61899239291,-2028.75766394471
N1360,2299.74954704054,-5359.52896671613,-2583.20196029652
N1361,3541.08124592792,-4043.82307842594,-3421.97872700583
N1362,1160.44372144115,-5735.55350379293,-2528.72612469425
N1363,931.117093138359,-5871.51686868313,-2302.88831852434
N1364,3450.6109881191,-4908.17043939813,-2157.8647321166
N1365,3012.09374628873,-4269.26622271926,-3645.80030849676
N1366,2237.98450485039,-4494.63866433665,-3920.29134328184
N1367,893.029501113888,-5230.97564561398,-3526.51516454617
N1368,3165.74434666718,-4857.91700070998,-2648.2313465338
N1369,875.186299962068,-5457.73705980941,-3171.76176407114
N1370,3229.57169408852,-4022.13945301507,-3738.81108810682
N1371,3769.71874288923,-4155.48525682763,-3023.27805844578
N1372,2816.48265771578,-5536.59214075282,-1443.01748330065
N1373,2759.95403736432,-5049.36127076583,-2742.02832351265
N1374,2971.18577922926,-5138.71534777134,-2326.33978666524
N1375,2006.44910363592,-5574.85282156115,-2353.47911567986
N1376,1932.59099819709,-6008.34841656832,-918.294353456569
N1377,2719.29620713114,-4644.98033862031,-3410.70249537217
N1378,2490.82796883863,-5114.35496247194,-2875.21550103958
N1379,3073.18078562861,-5086.48206511151,-2308.57452897405
N1380,2868.3071221283,-4804.18110060169,-3051.44217260152
N1381,3361.40036164451,-5402.27756808065,-442.916586565075
N1382,2988.54592293634,-4405.11816421514,-3501.91005453492
N1383,2037.43909830203,-5603.51584197953,-2259.31935328296
N1384,3641.67663072451,-4408.64844723942,-2817.66592828559
N1385,632.13981882348,-5975.06632135637,-2132.83426097394
N1386,2224.22194286623,-5068.8611119329,-3158.64761380006
N1387,963.331526603802,-5165.89809127189,-3602.60250072686
N1388,1289.12619661255,-4899.47053622281,-3861.8116905185
N1389,2585.58995080458,-4961.8312332614,-3051.9485910145
N1390,3752.65535408709,-4292.21871983522,-2849.90773637566
N1391,3180.94553212554,-5480.29134519299,-725.597646939561
N1392,2072.64790651446,-5728.216085162,-1895.71628559058
N1393,875.283663799468,-5516.51646470403,-3069.06494782664
N1394,2378.30838239773,-4943.37579907244,-3244.87425942641
N1395,1029.42521420512,-5567.24214054203,-2927.30176476341
N1396,2026.39384420729,-5098.28186916227,-3243.50773316063
N1397,1887.3447691523,-4791.9223157316,-3752.05255976795
N1398,1282.98925194876,-5787.02978070577,-2346.88641002033
N1399,1070.37170014456,-6118.6889977402,-1443.12790092734
N1400,4128.32901645596,-4171.44029278809,-2491.09847053875
N1401,762.721113355326,-5939.57876956318,-2188.16729180529
N1402,3319.93156404519,-4690.37928051739,-2758.70390142786
N1403,3613.45961484995,-5135.03059125652,-1118.07863720868
N1404,2195.96695716342,-5402.8084062,-2585.59314194038
N1405,2506.54095623506,-4417.54075533588,-3845.34694278521
