NAME,X[km],Y[km],Z[km]
N0931,2916.61416856914,-5296.61740921142,-2023.94908838702
N0932,3799.51045951556,-4923.90353195851,-1410.95472924715
N0933,1579.04440370951,-4974.50001668685,-3654.018607213
N0934,1838.35845541542,-5181.60683639362,-3228.88048238782
N0935,3874.7388296958,-4723.48446844191,-1828.30497069652
N0936,2008.13610760377,-5807.25929786928,-1721.02149802648
N0937,2678.35163455698,-4540.57460091942,-3578.37223030169
N0938,2251.47214003705,-5168.80192605752,-2974.13755247311
N0939,1807.61957993739,-5590.61148993972,-2473.30149345525
N0940,3055.33643345474,-5144.95100467411,-2200.92133855572
N0941,3317.50966204899,-5148.74594707351,-1773.58204005051
N0942,2135.06316912036,-5422.51900708112,-2592.24369560177
N0943,1857.33848645729,-5921.6744087629,-1480.19859957274
N0944,3361.84344195339,-4754.23909280736,-2595.15547544522
N0945,2689.89137053258,-5274.29517332489,-2365.02097201139
N0946,2243.72320263351,-5131.58787112357,-3043.49922035331
N0947,3755.08013030688,-4703.03476046445,-2106.54301889021
N0948,3253.94940431162,-4642.92663517043,-2912.48502478696
N0949,1692.1561873506,-5399.53720245073,-2933.33589976084
N0950,2121.95204790386,-5183.48751069705,-3046.4338450195
N0951,2615.94086642947,-4423.97205195881,-3764.50706949407
N0952,2925.38411016667,-4442.65008960271,-3507.76811210505
N0953,3084.74580228056,-5255.63963955155,-1876.94372950308
N0954,3159.06548218117,-4978.97950519135,-2423.42725593775
N0955,1777.68824837631,-5122.48622893346,-3349.37222514484
N0956,1976.45376431215,-5037.45258236692,-3366.01575009872
N0957,3215.29739331554,-4469.12242844747,-3209.6665411513
N0958,1876.81634127553,-5024.58817425165,-3448.77269594277
N0959,3763.16359977526,-4896.59637647991,-1590.66289348162
N0960,2025.68708482529,-5781.82868332421,-1784.43128803405
N0961,2964.95594808143,-4926.34511573784,-2751.55646205811
N0962,2701.67867614832,-5057.23166189593,-2784.98744411117
N0963,3124.45785929122,-4897.55349889603,-2624.31214284392
N0964,2265.88941171,-5101.88950397628,-3075.32542535913
N0965,2931.0182355444,-4361.21035643457,-3603.17180575097
N0966,3200.86374144831,-5216.55307569084,-1789.58525200671
N0967,2919.37066913673,-5198.40195537804,-2258.89413924907
N0968,2441.65762328177,-5223.89848109182,-2718.62973663601
N0969,3638.56516015885,-4427.65794494891,-2791.87605991896
N0970,2625.47475652273,-4940.34346163417,-3052.72835117957
N0971,3661.87351251586,-4311.79636411044,-2938.61134466421
N0972,2957.73674019218,-4951.03641089149,-2715.04024380112
N0973,1978.72781184483,-4948.37253272698,-3493.51811141765
N0974,4131.81031181294,-4628.44673734368,-1476.60332094665
N0975,2431.5985858992,-5443.07939474879,-2270.62827950795
N0976,3198.45981578333,-5159.15907731955,-1951.97837515999
N0977,2149.8321265367,-4854.12384757925,-3524.4540969918
N0978,2957.26730634431,-5236.96225979821,-2117.11390805739
N0979,2984.28365136352,-4229.18433584586,-3714.27589466597
N0980,1978.69167374898,-4864.05424141008,-3609.10113928923
N0981,2301.25255078082,-4830.09451763184,-3461.36927312504
N0982,2977.49665307865,-4932.01833191455,-2727.907844805
N0983,2974.75424461158,-4526.73619494295,-3356.63329220628
N0984,3489.49728184854,-4601.82044330433,-2699.29498375237
N0985,3425.08665457755,-4239.78143070141,-3301.56368919969
N0986,1837.22621750351,-5671.16299994378,-2260.30200218665
N0987,2651.04164712704,-5077.55506044084,-2796.62152988841
N0988,3061.9482000405,-5129.10528925398,-2228.3418615866
N0989,3315.57697732536,-3953.12465428395,-3737.1435387307
N0990,2369.89248367309,-4935.41607988543,-3263.16959110846
N0991,2615.55714768646,-5331.54387166781,-2322.38110655822
N0992,3644.87006548636,-4630.23766038862,-2433.31613984375
N0993,2469.26491927963,-5625.18055834084,-1710.38016395471
N0994,2588.84216814656,-5051.73550083052,-2899.01325770637
N0995,4049.64731261016,-4488.7578755768,-2028.88350939492
N0996,3162.60738838148,-4422.97819498233,-3323.14311091644
N0997,2169.53743706281,-5657.05815643144,-2002.79191793206
N0998,1757.19758674931,-5156.80186397178,-3307.816987541
N0999,3698.55339446546,-4342.40167158291,-2846.25503538632
N1000,2786.70371240565,-4794.49881402582,-3140.36433272686
N1001,2167.86159336132,-5573.62737340321,-2221.70909335979
N1002,3621.87819077405,-4808.48133840163,-2102.09037737677
N1003,3465.54341523344,-4767.95686168442,-2429.428860355
N1004,3060.21804037394,-4278.62468523781,-3594.82481330031
N1005,2158.03336599216,-5464.46877485507,-2480.58594000621
N1006,2046.80657312614,-5313.36638755921,-2875.24852662011
N1007,3408.67418231419,-4594.81972710339,-2811.8837548941
N1008,3568.23388470891,-4618.13999178546,-2565.70628305641
N1009,3294.70094785133,-5034.13131741186,-2110.56870447968
N1010,3934.65141940025,-4487.91281040708,-2242.87955777297
N1011,1814.75366107453,-5105.58300547457,-3360.47234884535
N1012,2040.13074591002,-4699.16109801977,-3787.3261316393
N1013,3839.07677497612,-4504.35616858239,-2370.85699235398
N1014,2287.14912991837,-4962.99295263105,-3279.99734676107
N1015,2860.81886805695,-4490.64437326566,-3499.92760620922
N1016,1822.03651545974,-4905.02647405287,-3638.10063114705
N1017,3438.0800760118,-4772.5904947705,-2459.02216921396
N1018,2895.65960436389,-5190.36997055497,-2307.05452485954
N1019,3588.70946435269,-4704.3130914124,-2374.51831480936
N1020,1878.13369256776,-5096.07221704078,-3339.06884837629
N1021,2959.36695184949,-4368.27523222349,-3571.5327144536
N1022,3198.60557708955,-5182.670426835,-1888.60523723852
N1023,1927.45056516579,-5525.90510851473,-2527.28272160627
N1024,3670.93077761725,-4087.95522955605,-3228.50746303201
N1025,2744.3653805032,-5211.17333846536,-2440.46299487336
N1026,3354.33942415988,-4447.56381068015,-3096.54480105166
N1027,2387.45920472087,-4901.39338250599,-3299.81282626876
N1028,2904.94380537937,-4680.33831787729,-3204.38932992069
N1029,2553.5509229251,-4594.74630040215,-3600.30939046017
N1030,2969.69577908588,-4415.47023968573,-3504.87555550967
N1031,3522.02775388335,-4568.41346231362,-2714.07750636227
N1032,3870.3811443179,-4394.42458691869,-2520.88183239011
N1033,2149.65941954931,-4700.75485582704,-3724.70603048318
N1034,3337.91938211765,-4801.66014227911,-2538.65997304599
N1035,1700.32086543061,-4974.89800626126,-3600.62445232898
N1036,3457.09838207339,-4103.95308545934,-3436.15275080241
N1037,2910.29044479774,-4853.84102969185,-2931.55791200596
N1038,3124.80845931181,-5240.96049397647,-1851.33734594871
N1039,2626.9959808661,-4826.48807475751,-3227.32997539354
N1040,3051.38032366093,-5137.59454729764,-2223.32364163817
N1041,2401.35788575107,-5436.01465919269,-2319.50164105496
N1042,3490.92070214627,-4870.23508875272,-2179.78082303352
N1043,2308.36907742879,-4976.24756883212,-3244.11043376912
N1044,2409.62934750708,-5648.11219384576,-1722.13945447053
N1045,1835.94298205443,-5415.12853368189,-2816.5697614784
N1046,1991.5735358525,-5232.64014649612,-3051.84517013807
N1047,3075.0978508742,-5073.29760633813,-2334.70626067803
N1048,2502.99665735735,-5368.5050535306,-2367.99818109746
N1049,3235.71440485166,-4113.32489188154,-3633.51803606882
N1050,2340.44185137393,-5299.34966733595,-2666.13958732709
N1051,3029.25168079423,-4945.7809808437,-2645.313440294
N1052,3102.36204264318,-5290.64969174509,-1745.8684112033
N1053,2507.05119366583,-4804.13526702127,-3352.84112340861
N1054,3202.06928741547,-4641.94828878142,-2970.24425224062
N1055,3391.06959236701,-4712.07970201937,-2633.32121863327
N1056,3069.31068384028,-4592.85637339894,-3178.03495430113
N1057,3275.03152056204,-5112.31118723911,-1948.04562654447
N1058,1966.731117388,-4696.81409580575,-3828.71619358905
N1059,3217.88270283051,-4143.08510592498,-3615.62080182896
N1060,3521.14074544261,-4836.5632596095,-2205.22591403462
N1061,2417.05554408125,-5139.22682921119,-2894.08166358285
N1062,1738.45018103505,-5169.90117815066,-3296.35268823135
N1063,1879.57877470425,-5698.61892303693,-2154.63776878587
N1064,3387.10526654886,-4313.95567434334,-3244.65886460489
N1065,3078.77543489611,-5350.28854323625,-1600.64283833106
N1066,2686.08953484293,-5027.34265990307,-2852.94028267379
N1067,2860.72207597354,-5486.90599690021,-1541.80747780411
N1068,1654.98629380737,-4816.99084814207,-3830.31109442664
N1069,2063.79298047007,-5266.37987659285,-2946.69073577092
N1070,3608.41588059928,-4524.45773803593,-2674.30986849058
N1071,2265.92928678277,-5742.05243565516,-1606.23630154815
N1072,3423.70862162857,-4929.38485662567,-2152.3674894502
N1073,3413.74237135655,-4987.53372394046,-2031.17967522921
N1074,1695.89122519228,-5332.44259163644,-3050.75048048225
N1075,2666.83838271551,-5176.66738504625,-2593.90104452858
N1076,2194.10044424373,-4902.25455830719,-3431.24495203959
N1077,3112.05624969033,-4285.71872953557,-3541.94457742955
N1078,2297.74308818016,-5673.43621384668,-1802.46978203941
N1079,3362.02670580025,-4409.6359486952,-3141.12473104969
N1080,2257.34136943688,-5664.59291681209,-1879.45150137218
N1081,2707.30182036328,-4536.58827755521,-3561.68698709142
N1082,1815.61379612046,-5780.13542867384,-1986.90324577325
N1083,3456.38454018057,-4313.39261876621,-3171.89811471616
N1084,2677.90277556979,-5379.92533758187,-2133.12587907741
N1085,3847.39857757121,-4455.10595282436,-2449.09906628744
N1086,3980.50254047286,-4620.37848485894,-1864.03359166119
N1087,3410.69690603379,-4370.71313907005,-3142.98472361493
N1088,2407.95604867278,-5616.5779808435,-1828.6473017585
N1089,3019.75153385748,-5065.53580351177,-2421.61104921735
N1090,1671.12548106929,-5256.70439480726,-3191.63461917853
N1091,2383.04173589446,-5485.55058093194,-2219.3399113114
N1092,2759.45732026079,-4776.91939017707,-3190.46309394348
N1093,1989.47309566591,-5170.64969409245,-3156.03998230216
N1094,2047.21050535091,-5109.83105773579,-3212.35404461967
N1095,3582.17713461188,-4630.92002805337,-2522.75098063491
N1096,3191.1416439236,-5126.43733420165,-2046.9618481772
N1097,2382.4062170933,-5057.43065092289,-3060.64387936528
N1098,2669.81922002512,-5379.90509260102,-2143.18809083854
N1099,3210.11303508175,-4651.56582957744,-2946.56896840488
N1100,3595.25146576534,-4361.09968123351,-2947.77588978805
N1101,4125.71216429289,-4634.43964987,-1473.51486553642
N1102,3004.483789413,-4820.74566627887,-2891.15502093931
N1103,2332.59376985186,-5388.50851078835,-2492.5942173904
N1104,2618.00895608488,-5618.7151820141,-1497.91146065049
N1105,3285.88365813914,-5221.63985590131,-1613.38115544534
N1106,3486.45457126711,-4728.26299903178,-2476.00576893243
N1107,3484.53165427783,-4619.83835057869,-2674.84208143394
N1108,3651.75445115692,-4469.01074131771,-2708.35885957637
N1109,2181.59337784083,-4989.81337829714,-3310.13002260356
N1110,2130.89658299429,-5598.06020186348,-2192.35636321337
N1111,2964.85968565527,-5052.93720056732,-2513.42867932003
N1112,3613.67249185626,-4892.53007636857,-1914.98890728859
N1113,2086.92495685139,-4941.76147700316,-3439.63365481875
N1114,3930.96810752511,-4371.7212994696,-2465.96413380372
N1115,2522.08204726417,-4598.75755940357,-3617.21313202724
N1116,3916.42478154247,-4695.6538084348,-1810.66165605236
N1117,2417.74357654104,-4709.17224093088,-3546.26016614505
N1118,2928.17146149579,-4222.65277403123,-3765.66309891255
N1119,3480.50027780302,-5015.63778683707,-1841.03009675943
N1120,1978.65142465468,-5859.56997539159,-1571.16984650605
N1121,3555.47708433038,-4021.16397635989,-3433.65330689303
N1122,3612.30060381336,-4116.51094626708,-3258.02352146518
N1123,3606.66474386362,-4054.71080369858,-3340.16475483364
N1124,2673.6174912266,-4447.45482147398,-3696.07849800162
N1125,3747.26705333202,-4816.00605418651,-1851.73369165356
N1126,1847.99962615418,-4918.90083942802,-3606.48711699003
N1127,2004.48930457043,-4641.31782874789,-3876.0417758556
N1128,2609.16164703798,-4896.51467244439,-3135.62205488972
N1129,2933.38315511414,-4462.37805064157,-3476.00590688204
N1130,2464.92474014985,-5084.17659929887,-2949.55906616113
N1131,3924.02842839937,-4472.04667760267,-2292.25982262644
N1132,2554.80402667254,-4723.28390497252,-3430.24849452687
N1133,3386.02575573344,-5005.27104270932,-2033.87464881349
N1134,1999.64818116475,-5563.97181713626,-2384.60170984085
N1135,3619.02093044519,-4824.88005886867,-2069.39652271661
N1136,2623.86334529193,-4422.81462971788,-3760.36571167997
N1137,3025.90233503911,-4657.0342441192,-3126.00655419352
N1138,3287.40902266747,-5249.29512914834,-1520.10930855427
N1139,3366.03233615631,-4301.22397225912,-3283.03309414775
N1140,2218.61142916975,-5381.76060523826,-2606.54244169665
N1141,1635.96317701482,-5036.5535605255,-3543.02462516475
N1142,2184.93501341737,-4852.27835251111,-3505.38951221724
N1143,3175.47159929522,-4584.46446717489,-3085.13617430736
N1144,3923.37134876191,-4751.9226005099,-1641.00992280022
N1145,2781.34622281467,-4377.60970415894,-3699.90897857859
N1146,2147.66779789187,-5398.85859739275,-2633.13199445964
N1147,2903.52917648745,-4703.29730668976,-3172.15898239885
N1148,2196.49210203473,-5211.88102699455,-2942.12864007284
N1149,3694.8203526937,-4802.32631284291,-1987.27531005786
N1150,2775.79713332849,-4612.9119955577,-3408.70931201324
N1151,3707.45472025955,-4192.11297672235,-3049.42010877387
N1152,1884.98374746716,-5787.86049897019,-1898.4622123474
N1153,3173.11297104785,-5162.32119304596,-1985.38246853465
N1154,2690.77746196714,-5462.62889809879,-1892.12707765609
N1155,3178.6736345439,-4505.26720075076,-3195.62726318531
N1156,2308.15662191419,-4813.7776851804,-3479.1215128241
N1157,1942.25639564242,-4862.80822440215,-3630.5529288823
N1158,2903.78965536305,-4522.24140236073,-3423.4535616989
N1159,3900.54998870156,-4662.73244516045,-1925.21112863148
N1160,1657.87602876445,-4962.62426480543,-3635.91196855361
N1161,3494.56682225679,-4943.51916952991,-2002.05971351476
N1162,1778.07262456003,-4777.54741924164,-3822.13318185452
N1163,3428.6901921071,-4257.03144784921,-3275.72554175687
N1164,3164.05029205109,-4407.63518770364,-3341.97508798671
N1165,3123.7283000328,-4433.29479623887,-3345.94262238309
N1166,2875.56026464958,-5375.07756019583,-1870.93835546507
N1167,3929.87138884931,-4426.71319393144,-2368.40864747817
N1168,2239.8839009702,-5701.39974313374,-1784.86324279323
N1169,1878.64433907721,-5075.92263216833,-3369.05101456468
N1170,3416.88754024241,-4667.33314226838,-2679.62942437335
N1171,3137.05576732364,-5290.05722696005,-1685.08177378237
N1172,2581.95307491692,-5291.4740128458,-2445.57825503147
N1173,2113.53360118273,-5295.25297495185,-2860.92349573432
N1174,1779.16408435016,-4859.26224392726,-3719.70487256528
N1175,3352.48693807599,-4521.72241808415,-2990.38063154687
N1176,3558.47887894141,-4439.52314993934,-2875.12027973665
N1177,2142.10731623548,-5605.93477249794,-2163.74466637923
N1178,3294.71413544484,-5093.66854460319,-1963.5296214605
N1179,3467.02868465111,-5129.54051715708,-1529.26487853102
N1180,3876.20045586425,-4653.00240852677,-1996.10355474351
N1181,1802.5020665367,-5277.78904813269,-3085.82753482529
N1182,2749.21576472489,-4491.85432904596,-3585.98288465899
N1183,3575.4582676459,-5015.27359767696,-1653.63587702499
N1184,2089.89171370011,-5623.42627858201,-2162.21030224216
N1185,1698.50729656644,-5296.68053364118,-3110.59935505008
N1186,3151.9302620364,-4689.45375544007,-2949.25921883594
N1187,2454.86524844798,-5097.09567963364,-2935.73903971479
N1188,2062.27849416793,-4901.7930849101,-3510.43773855128
N1189,2928.82579374089,-4367.83968421705,-3596.95617226994
N1190,1952.25936238727,-5657.63796986278,-2197.29713269462
N1191,2077.73846178324,-5712.49219022236,-1933.86471170426
N1192,2671.98067657999,-4920.99432758991,-3043.6467665861
N1193,3614.58215168154,-4155.77099225211,-3205.58546225082
N1194,2922.14557472264,-5261.36093497109,-2105.73053373198
N1195,2066.05147815045,-4949.8103938494,-3440.63104619188
N1196,2767.32862620595,-4647.44696581591,-3368.69696463083
N1197,2971.58359683425,-4736.96936636967,-3057.7226711813
N1198,3466.57413504373,-4497.68580071429,-2895.56223224684
N1199,1726.47390552016,-5397.19032201271,-2917.71718857071
N1200,3248.4290817986,-4706.57477717607,-2815.51173313581
N1201,3741.54000294879,-4362.09073032547,-2759.34789555146
N1202,2658.62730733647,-5455.55662497122,-1960.00298531214
N1203,3308.24314526916,-4548.40952355644,-2998.64415910761
N1204,2531.3882299618,-5136.79477898314,-2799.3843866577
N1205,3204.92833504194,-5326.73126960556,-1423.44418600218
N1206,2361.60183851699,-5281.36642032938,-2686.22858848404
N1207,3519.01776120632,-5119.26468051398,-1442.82133883162
N1208,2027.84124701559,-4825.56267363516,-3633.06539127575
N1209,3351.07586909773,-4974.12428094674,-2163.13838795451
N1210,3585.02330295813,-4159.27774833947,-3233.91423121252
N1211,1969.43610196443,-4660.19308718697,-3871.47255998578
N1212,2102.49907937599,-5819.14829781886,-1561.88997497305
N1213,3777.89833731083,-4765.32292859111,-1919.9536283393
N1214,3351.64996919715,-4413.06063943515,-3147.44362020162
N1215,2674.28646317051,-5564.09069846645,-1598.44023043472
N1216,2045.70166629895,-5741.61287644523,-1883.62338784874
N1217,3611.36844642899,-4010.51815771909,-3387.7737956552
N1218,3667.47169516035,-4607.42835137631,-2442.55595479393
N1219,1645.73237216325,-5306.33559767991,-3122.41285594433
N1220,2629.62131865925,-4463.7409643348,-3707.92962968823
N1221,2553.55601294898,-5175.42002299529,-2707.39949551367
N1222,3139.20771693621,-4831.73522235431,-2726.40361647486
N1223,3916.95754093774,-4550.6247667945,-2146.10851259265
N1224,3233.8561775197,-4874.29209571744,-2534.55458924319
N1225,2154.09072913447,-5349.57690116029,-2726.77078992867
N1226,3042.54914809296,-4260.6126510867,-3630.70414848572
N1227,2994.28786764964,-5233.48252186891,-2073.61601839295
N1228,2358.55511315006,-5504.91793779037,-2197.81755495716
N1229,2830.29438606579,-4192.34459936201,-3872.13238010668
N1230,2941.21345052637,-5039.71514024825,-2566.81403714655
N1231,3145.29259620129,-4755.48163187367,-2849.50719721923
N1232,3127.43135992419,-4770.39776426564,-2844.24794535404
N1233,2758.06283813042,-5358.36416375064,-2082.7535004319
N1234,3434.00152701156,-3849.22213351643,-3738.64941639277
N1235,2071.98866586551,-4779.80786193162,-3668.11728580249
N1236,3506.04121666245,-5060.86678136777,-1662.09390438959
N1237,3436.84011228987,-4777.00795214406,-2452.1132932483
N1238,3114.36218418284,-4790.5321906624,-2824.8003204924
N1239,2513.48343126701,-5482.58383625946,-2076.81117306088
N1240,3517.43525350095,-4414.58730406205,-2961.61931157391
N1241,3041.28010279811,-4581.53355113445,-3220.78669252667
N1242,3204.54736151706,-4516.41816991313,-3153.99766079794
N1243,1772.38942115583,-5122.07473191533,-3352.19730606432
N1244,3195.29201577488,-4591.75300419505,-3053.79407305631
N1245,2422.03852054129,-4956.34989111045,-3191.85181127895
N1246,3367.58200366282,-5112.10824098948,-1785.07446883913
N1247,2932.63553378802,-4908.31669026309,-2817.16528723336
N1248,3218.74155710907,-4099.37881112275,-3664.01792315042
N1249,3816.52193145719,-4853.38628930399,-1595.46654179825
N1250,2588.27842398475,-5582.77370799384,-1672.59708896596
N1251,3218.41538650614,-5232.40425068173,-1710.91800914649
N1252,2287.20221159782,-5385.95869999122,-2540.1366307937
N1253,2523.3723319593,-4896.15276722936,-3205.12609339595
N1254,3537.8289713017,-3919.5998035065,-3565.86429139357
N1255,1642.01777216899,-4880.60703106114,-3752.43536133966
N1256,3283.75217361017,-4751.02845542835,-2698.05813789504
N1257,3108.71306925464,-4528.8118288423,-3231.02178832315
N1258,3239.4333331637,-4359.65043407699,-3332.90244441376
N1259,3187.40517439364,-4571.24839948295,-3092.42417967593
N1260,3139.87518346173,-4720.75903243097,-2912.08063945406
N1261,2247.10213732259,-4617.41394312951,-3770.5535087272
N1262,3472.22250964443,-4863.32804622249,-2224.21716945264
N1263,2237.42944822532,-5190.16933497117,-2947.87232779614
N1264,1709.52012561658,-5173.69012024446,-3304.20846624555
N1265,3173.13806153119,-5019.03164241908,-2320.81102787899
N1266,3824.83948859218,-4623.36434626137,-2156.3541731065
N1267,1859.21978613868,-5344.15748304998,-2934.20180520023
N1268,3541.62964864992,-5099.69045916872,-1456.74124593714
N1269,1701.84847099342,-4925.21986955582,-3667.14102317142
N1270,3486.83307227961,-4507.20295372378,-2856.87890312028
N1271,2714.9076444707,-5556.88489333042,-1554.63929089463
N1272,2330.77065451429,-5468.56557120252,-2314.33488266992
N1273,2184.98799952362,-5725.34123746171,-1776.33945596396
N1274,3301.53258977817,-4535.79618621768,-3024.77471615505
N1275,2337.7073179378,-5013.77291518122,-3164.3278419218
N1276,2205.38105602869,-5342.49875525559,-2698.09633903797
N1277,2220.85604282482,-5240.27636198098,-2877.64356041958
N1278,2755.2330113705,-4717.54137521763,-3280.59689296825
N1279,3767.93925601781,-4863.17900068427,-1678.91768635321
N1280,1909.89971408307,-5803.0397441927,-1830.71816126852
N1281,1762.21088019285,-5003.04436434331,-3531.22744234016
N1282,2650.89413367554,-4916.35092258211,-3069.30715095488
N1283,2967.25632173407,-4728.12100284052,-3075.45657885495
N1284,2073.13754596626,-5109.35063060323,-3198.19315769923
N1285,3040.35503629872,-5179.17794105925,-2141.01111357517
N1286,2397.78465380821,-5475.83279467074,-2228.22087461527
N1287,2891.08031124446,-4657.23397097823,-3249.9675038601
N1288,3393.59269969857,-4958.20854086402,-2133.36020339796
N1289,2837.62538140527,-5275.86404586052,-2183.14712975043
N1290,2430.24843597187,-5640.79232856799,-1715.62591108306
N1291,3019.58340783308,-5348.88852961583,-1713.44716888264
N1292,2586.7263102932,-5441.77251641969,-2093.45922959854
N1293,2581.10479691425,-4547.33820351697,-3640.31086321914
N1294,2092.69725762686,-5349.4518604674,-2773.39870427115
N1295,2892.31395551242,-5366.3460797765,-1870.13689489881
N1296,2459.87163523106,-5573.29682086975,-1891.50956791807
N1297,2458.97374148746,-4846.54696017744,-3327.59704495624
N1298,3693.18675334036,-4677.24154508964,-2265.64639350663
N1299,1911.25310271982,-4691.77236934418,-3862.64811029571
N1300,2454.65183185877,-5639.84737004527,-1682.90779638311
N1301,2227.54438962997,-5706.87659792097,-1782.84544956054
N1302,3048.77799869513,-4112.73216395085,-3791.33644382656
N1303,2322.44123970036,-5450.0285260673,-2369.56948991112
N1304,3814.94600478879,-4866.69852421596,-1558.47813608701
N1305,3013.13895088919,-4944.81102682614,-2665.32224537975
N1306,2888.25757138799,-5372.18851411838,-1859.91136872639
N1307,3262.16446025973,-5260.44729201379,-1535.87235290655
N1308,2944.93757341869,-4428.51542454789,-3509.27714836315
N1309,1683.971644626,-5333.0963358901,-3056.1701346549
N1310,3456.08043608843,-4375.39159052902,-3087.69764304098
N1311,1822.97143199477,-4940.65463457308,-3590.56045560247
N1312,2272.40936701766,-5144.13486288118,-3001.7690603874
N1313,2774.98003828737,-5327.09799259706,-2139.4643643895
N1314,3212.4827609344,-3943.6444574294,-3835.2459723515
N1315,3877.6143244879,-4799.53824497512,-1610.82149276764
N1316,2949.2211014899,-5194.01110986222,-2230.21097869761
N1317,3151.53970623157,-4914.05948993332,-2560.72426178663
N1318,3227.89207278008,-4628.56770016513,-2963.08622763986
N1319,3757.59338335439,-4311.7783863719,-2813.63610529961
N1320,3753.27012712788,-4669.28284818012,-2182.6753949063
N1321,3173.13540821096,-4907.80224472317,-2546.26447053313
N1322,2361.19762931157,-5461.37323767204,-2300.93917996335
N1323,2617.5615395589,-5301.39628686407,-2385.97188931031
N1324,3057.23768794256,-4628.58291393571,-3137.6677516121
N1325,1612.92691770603,-5168.08091797238,-3360.66325432697
N1326,3848.04506430542,-4293.72674924635,-2717.9580904607
N1327,1913.88974794703,-5822.85001932751,-1768.33390969859
N1328,3041.57594466202,-4292.9500683908,-3593.6191985231
N1329,3599.18398768035,-4888.92973387575,-1950.72149625288
N1330,1967.46297981959,-4761.41168729507,-3748.53682590728
N1331,1713.56875042406,-5122.27565930214,-3380.93877606089
N1332,3370.41123352825,-5169.78254551028,-1606.12898672343
N1333,2621.51385777154,-5559.50096078449,-1698.04746468097
N1334,2618.86402507717,-5565.06605203294,-1683.91728510696
N1335,2552.60522496131,-4718.43038205283,-3438.50890427486
N1336,2444.76249826982,-4795.71948897858,-3410.10219396648
N1337,2681.85477282175,-4844.79416000565,-3154.3875655345
N1338,2712.34246582218,-4784.3750536401,-3219.41353699571
N1339,1987.98331840586,-5383.79339267545,-2777.37015039988
N1340,2592.30004980527,-5339.85069260763,-2329.20056208791
N1341,2304.48313768166,-4672.40601981551,-3667.41084190788
N1342,3808.22575653263,-4564.04614973696,-2305.75072594124
N1343,3181.40170082784,-4640.79104856646,-2993.83604122365
N1344,2953.30869812575,-5140.36597172211,-2345.26292155012
N1345,3202.79222695569,-4798.79044862511,-2710.49240939856
N1346,3468.17030154825,-5104.7523188536,-1606.24860637984
N1347,3013.46004257669,-5368.54210724018,-1662.13384720812
N1348,2943.62590012143,-5156.57092807509,-2321.93443640996
N1349,1806.3299855474,-5719.93249986276,-2160.78156500265
N1350,2328.77725578532,-5099.71273623959,-3033.23371783776
N1351,3847.36167924457,-4267.02723636999,-2760.35564702241
N1352,3404.76701975164,-4603.82849400491,-2801.35740736457
N1353,2030.05850591388,-5732.54950285309,-1920.68635210545
N1354,2683.91500740321,-5327.72909774238,-2250.94416338853
N1355,3275.30440296959,-5075.19569189082,-2041.73339688965
N1356,3030.22934483672,-4542.37548784692,-3285.67234216215
N1357,2998.8575288352,-4317.67170677667,-3600.06479133802
N1358,3261.82233690618,-4111.09591448572,-3612.77659546766
N1359,1688.19084746921,-5394.74003728883,-2944.35173993815
N1360,2038.94060263605,-5065.42424895288,-3287.51453748796
N1361,2676.9566963887,-5343.11726554799,-2224.01425146271
N1362,3082.9263445174,-5265.88429899092,-1851.46184096289
N1363,2921.57992209644,-5023.98535262108,-2619.19565565156
N1364,3534.25412148732,-4562.82701546309,-2707.80405732401
N1365,3643.14841987724,-4893.29328676177,-1857.73272329465
N1366,2885.79791986194,-5337.43201499364,-1960.25769424108
N1367,2631.92823634792,-5444.35829979822,-2028.07355494424
N1368,2054.16445478548,-5789.26542832412,-1725.81368241714
N1369,3884.68269806666,-4782.87105442909,-1642.88900054558
N1370,2145.56785915611,-4769.06215504715,-3639.90757341244
N1371,2022.22439840672,-4662.59997167695,-3841.28651830148
N1372,3780.29462005319,-4709.99586518207,-2045.49355713158
N1373,2257.28661655751,-5188.97566607107,-2935.14982692147
N1374,2181.08765640787,-5422.28455367305,-2551.29467830089
N1375,3375.68556153336,-4482.6608164343,-3022.57331837053
N1376,2965.39478970146,-4300.20300413523,-3647.71277727015
N1377,2205.5422274296,-5628.59361488243,-2038.72866464127
N1378,1966.84254915133,-5561.47981446335,-2417.23956447083
N1379,3446.79949241132,-4059.79205626242,-3497.97905935378
N1380,2218.59155151635,-4963.82101407275,-3323.91663327566
N1381,3651.59867031167,-4617.18001288139,-2447.9643710766
N1382,3867.04234456584,-4380.3823364333,-2550.03255430371
N1383,3703.91929429748,-4863.10950255844,-1815.55918785249
N1384,3664.7821540883,-4949.77454379939,-1654.7882735122
N1385,1849.59813857929,-5816.64338928117,-1844.90959671068
N1386,3107.98171893612,-5351.97797813877,-1537.92249876464
N1387,4078.13626606405,-4616.58135062226,-1651.3257334217
N1388,2498.07596608871,-4715.16678875364,-3482.44552645047
N1389,3892.86624610429,-4452.58542687409,-2380.81327603607
N1390,2137.19426588673,-4803.41613469873,-3599.85453409191
N1391,2591.56935376062,-5633.16305607979,-1489.70956627507
N1392,1756.60557356917,-5446.91024317267,-2805.93659130529
N1393,1971.83756223875,-5632.8336247659,-2242.77530356524
N1394,3156.66574392495,-5082.0786720408,-2203.90569746641
N1395,3593.70167394865,-4833.49740175578,-2093.0387975498
N1396,4096.58860427753,-4623.35937603839,-1585.64670603301
