NAME,LATITUDE[deg],LONGITUDE[deg],ALTITUDE[km]
N0929,-32.5597062588016,-48.2285884625877,-0.00217710734438752
N0930,-30.462961177045,-71.6679826089963,0.202383383678046
N0931,-18.6229712844468,-61.1603573092541,0.324425650936963
N0932,-12.8652222593153,-52.3445702244735,0.367145893577507
N0933,-35.1778043327284,-72.3891167266709,0.0185426704613077
N0934,-30.5929652985618,-70.4660579384147,3.4385149161776
N0935,-16.7663483455155,-50.6375031741045,0.744645720650544
N0936,-15.7468738302807,-70.9247393008437,4.5531584200229
N0937,-34.3474926898477,-59.4648935137153,0.0625663270734337
N0938,-27.9720068186857,-66.4625988610846,0.792459976840493
N0939,-22.9664040216554,-72.0823571963154,0.0188869329055566
N0940,-20.3192633400761,-59.2959815406222,0.130955885480103
N0941,-16.2522778651455,-57.2049590053526,0.126692392582702
N0942,-24.1232888614867,-68.5084511222357,3.64927131146942
N0943,-13.5018468393953,-72.5859202392799,3.21713629925229
N0944,-24.1654679370418,-54.7348973555653,0.342407127588329
N0945,-21.9073847349768,-62.9784112350449,0.320779180391341
N0946,-28.6821404567837,-66.3832421799578,0.953311713791426
N0947,-19.4117183267659,-51.3948155183787,0.467134460551503
N0948,-27.3461609586357,-54.9756857665608,0.318052948002509
N0949,-27.5596136550697,-72.599576815916,0.0166229973223531
N0950,-28.7039167110826,-67.7373952507216,2.65479230041156
N0951,-36.4050263903593,-59.4037318489066,0.0834744523249258
N0952,-33.5795948516948,-56.6360044981986,0.136517729888477
N0953,-17.2271964066323,-59.589617350553,0.269080974679388
N0954,-22.4776567958191,-57.6056689950198,0.147364963577565
N0955,-31.8766241072568,-70.8613737077272,1.0422735530838
N0956,-32.0558261005002,-68.5773490624862,0.633361034146995
N0957,-30.4093251225116,-54.2669796364228,0.152759893257359
N0958,-32.9157047438508,-69.5180122790942,4.89182567449896
N0959,-14.5370684477673,-52.4567711370796,0.367224097179453
N0960,-16.3427233850782,-70.6918840934485,4.54195251299435
N0961,-25.7236487896292,-58.9580679429965,0.101571402540856
N0962,-26.0586732034379,-61.8879371104706,0.192390214652146
N0963,-24.4553627173208,-57.4636316503229,0.0834266569638039
N0964,-29.0130209740778,-66.0526771714691,0.334140589455829
N0965,-34.6187325550796,-56.0963210521249,0.0577125188199241
N0966,-16.4029852060149,-58.4668272057394,0.119318655064392
N0967,-20.8784404852327,-60.6818680893545,0.193396805968515
N0968,-25.3909551502629,-64.9485460162389,0.856609546532482
N0969,-26.1253641536577,-50.5872843632881,0.766383539074822
N0970,-28.7812547156034,-62.0122294888423,0.112514629172308
N0971,-27.6082634434608,-49.6597989420219,1.08949200841238
N0972,-25.3582732483085,-59.1460110272495,0.1143759460392
N0973,-33.4225851345447,-68.2047913942974,0.629998573324268
N0974,-13.4739170574462,-48.2447386903431,0.689375863420739
N0975,-20.9791107745278,-65.9281486795415,3.88960822619891
N0976,-17.9386173187935,-58.2028425179901,0.182949359650987
N0977,-33.7568534308378,-66.1120326176342,0.7171474792636
N0978,-19.5137464610924,-60.5469584473627,0.231240230329464
N0979,-35.8450586454687,-54.7916577412242,0.0109580385317786
N0980,-34.6806417808778,-67.8635647563094,0.548906897148286
N0981,-33.0765963764752,-64.5249796243501,0.530045406043343
N0982,-25.4869364399402,-58.880303055132,0.101267122843036
N0983,-31.9583885017123,-56.6889988947609,0.218717209057938
N0984,-25.1989085772535,-52.8274570331571,0.627496108666297
N0985,-31.3760244861599,-51.067158727612,0.00932532224817987
N0986,-20.8926481254365,-72.0497840844792,0.0200090829389502
N0987,-26.1755164214762,-62.4304938962359,0.216048799600151
N0988,-20.5836206499877,-59.1638498476073,0.124492283417396
N0989,-36.0997946946881,-50.0126621761884,-0.00149520806976001
N0990,-30.9653519759259,-64.3505713230234,1.1066493943939
N0991,-21.4897145928767,-63.8682822837347,1.22780980664696
N0992,-22.5735663969412,-51.7905838755381,0.350952301276285
N0993,-15.6577037333314,-66.3001426880249,0.345618243703554
N0994,-27.2099737749016,-62.8664078675985,0.189749065632251
N0995,-18.6681216282622,-47.9439967029002,0.945773203342388
N0996,-31.6034873707702,-54.4337064124335,0.14851795834922
N0997,-18.4066425824103,-69.017689959294,5.23093145721011
N0998,-31.4356331123671,-71.1832838191107,1.18345883206122
N0999,-26.6728625020817,-49.5779701931765,0.85254893270291
N1000,-29.6876225255372,-59.8335862397838,0.0514751021253671
N1001,-20.5058828170439,-68.7464600242891,4.19653580474224
N1002,-19.3687142041832,-53.0119520469159,0.581994463269193
N1003,-22.535500554105,-53.9888332343143,0.366228503750151
N1004,-34.5273260965139,-54.4263595346019,0.0618974345795429
N1005,-23.0284119676465,-68.4498966134851,2.48111781865972
N1006,-26.9471637526747,-68.9323964692803,4.96614546114635
N1007,-26.3263057652983,-53.4300704578543,0.843974626052584
N1008,-23.8738501634327,-52.3083140927406,0.477310093692031
N1009,-19.4514132274089,-56.7963525644021,0.111448831226026
N1010,-20.7225993218006,-48.7582458136875,0.518988316206744
N1011,-31.9790251198593,-70.432500709655,3.8019746057664
N1012,-36.6593354048949,-66.5320277832598,0.323084070807881
N1013,-21.9636713568418,-49.558941713003,0.466101827245317
N1014,-31.1431415020689,-65.2578264621821,0.987358135472955
N1015,-33.4948607838689,-57.5003368308769,0.12440349648359
N1016,-34.9909873455255,-69.6218245015116,1.83593252421542
N1017,-22.8250396506512,-54.2317657361421,0.385909630018285
N1018,-21.3446885059796,-60.8432545685876,0.197846312003615
N1019,-21.9995680795515,-52.6616143500254,0.399796717448839
N1020,-31.7550833214331,-69.7688704990171,3.22821030309726
N1021,-34.2728165915109,-55.8836142402997,0.0676263452674485
N1022,-17.337995899952,-58.318225014777,0.108711645075961
N1023,-23.4968329502255,-70.7710909014899,0.020805613690629
N1024,-30.6074006471352,-48.076572124556,-0.00100954453923723
N1025,-22.6438397958613,-62.2273190196265,0.253582662629596
N1026,-29.2318705917019,-52.9765099376796,0.391420087801145
N1027,-31.355370871376,-64.0293767118498,0.402281805865172
N1028,-30.3545611199246,-58.1733821073889,0.0741403538864325
N1029,-34.5871246193941,-60.9366864209234,0.099520228582997
N1030,-33.5482806900741,-56.0765588411021,0.139436718616288
N1031,-25.3456917322454,-52.3694996343318,0.807743381175128
N1032,-23.431498750733,-48.6280751367696,0.615790520892531
N1033,-35.9589092679596,-65.4253392511631,0.347278907571383
N1034,-23.6073568186291,-55.1945400291563,0.410815760398072
N1035,-34.5853819518748,-71.1305955948451,0.934951393127547
N1036,-32.8087460131891,-49.8897988773835,0.00379887882689882
N1037,-27.541269242969,-59.0537288227835,0.0691602994467091
N1038,-16.9854292221765,-59.1954108795595,0.157716322831021
N1039,-30.594504809703,-61.4411103901179,0.103270167870784
N1040,-20.5351948330343,-59.2925804553519,0.129332815368238
N1041,-21.4515410658678,-66.1665693775129,4.1117029471306
N1042,-20.1139866663208,-54.3675417642424,0.670142638169073
N1043,-30.7684662391751,-65.1144774078459,0.482203261427516
N1044,-15.7664536301356,-66.8956629388014,0.987853019322312
N1045,-26.3772046162175,-71.2713063985907,0.0158379728294093
N1046,-28.7561299491935,-69.1628816586281,3.35059111253287
N1047,-21.6133336599513,-58.778524480331,0.120131097395641
N1048,-21.9231787667718,-65.0033169571792,3.94900569772715
N1049,-34.9521154895668,-51.8099207631824,0.00696887568841338
N1050,-24.8593157468174,-66.1714936990624,2.84725858095318
N1051,-24.6637340828608,-58.5128606179789,0.104022608853007
N1052,-15.9911901726812,-59.6132442010163,0.281484860288692
N1053,-31.9185730064374,-62.4420717143184,0.132805317446411
N1054,-27.9352406947106,-55.4016420485925,0.165220058351901
N1055,-24.5439474896733,-54.259150240365,0.276669126688486
N1056,-30.0788772976859,-56.2460142292762,0.183329624536039
N1057,-17.9014915878891,-57.3557002347222,0.108374302365114
N1058,-37.1250177752343,-67.2791223547324,0.416901310923767
N1059,-34.755512968011,-52.1639569864906,0.00853456431941284
N1060,-20.3596088975946,-53.9444318601137,0.465476597596747
N1061,-27.1588856210275,-64.8116938798277,0.417924117074812
N1062,-31.3173354129388,-71.4140755532841,0.675698088897179
N1063,-19.8744656456516,-71.745864354561,0.015217554135825
N1064,-30.7764652174322,-51.862744762638,0.0648012988127215
N1065,-14.6305500560117,-60.0821122649974,0.245983024595746
N1066,-26.7432953899928,-61.8845840465206,0.214838698646372
N1067,-14.0817946433005,-62.4637011339719,0.190285719446845
N1068,-37.1288463724911,-71.0386804478889,2.49789497426907
N1069,-27.6753792048317,-68.6007424653046,4.29702406696182
N1070,-24.9489687578049,-51.4263945248567,0.852748336781174
N1071,-14.6792367131353,-68.4648115815431,1.75170008250029
N1072,-19.8517154491282,-55.2180543758525,0.304978140254516
N1073,-18.6924291009048,-55.6101157199173,0.156258627458695
N1074,-28.7613900707389,-72.3576334252291,0.0127657088889548
N1075,-24.1535067050967,-62.7440564120394,0.231024750556507
N1076,-32.7478039891682,-65.8881585030761,1.4356769328151
N1077,-33.9503118655879,-54.0148838867037,0.122823094179612
N1078,-16.5126080780349,-67.952040203033,4.51757469990529
N1079,-29.6955252050401,-52.6771146193972,0.0502952007720173
N1080,-17.2387785553647,-68.2727086518764,4.59986031396942
N1081,-34.1656064968862,-59.1724959320726,0.046485068509625
N1082,-18.2710919925808,-72.5618352246759,0.0139515528727796
N1083,-30.0158548503722,-51.2942932511653,0.00483192937291381
N1084,-19.6642195859757,-63.5377904539173,1.17694963181575
N1085,-22.7268538622311,-49.1863373273454,0.65215038563674
N1086,-17.1037431499007,-49.2547705027064,0.760509531137876
N1087,-29.7149882286857,-52.0332143727379,0.0221855647099124
N1088,-16.7651951469785,-66.7940740394844,2.35511853118727
N1089,-22.4599784306996,-59.1992810370863,0.128699329873813
N1090,-30.2216464523793,-72.3643499257343,0.0120242956162296
N1091,-20.4844742838221,-66.5188317922032,3.77479482553902
N1092,-30.2092380575413,-59.9864936439723,0.0460895578320332
N1093,-29.8343082758292,-68.9551368869167,3.18773976537016
N1094,-30.4342721809327,-68.1669107565968,0.750121552227927
N1095,-23.451093055937,-52.2768061694581,0.309185516971473
N1096,-18.8431552428487,-58.0982645854346,0.110086593280662
N1097,-28.8619639099398,-64.7762601059285,0.274628667963351
N1098,-19.7607880279705,-63.6067407810626,1.1669741188476
N1099,-27.6937195889623,-55.3898802244523,0.159927509568434
N1100,-27.7021995254803,-50.4981358497395,0.966335638362614
N1101,-13.4458961339416,-48.3235996168217,0.374584259031125
N1102,-27.130779562998,-58.0671693777513,0.0776590857420712
N1103,-23.1403132621387,-66.5930334864617,4.01700478449857
N1104,-13.6731702743905,-65.01709749285,0.169295609421689
N1105,-14.7496887397252,-57.8185340385505,0.193135639513554
N1106,-22.9920617723335,-53.5962441679538,0.244975522461229
N1107,-24.9554681670179,-52.9744286296305,0.566841748272341
N1108,-25.2882343680543,-50.746774704683,0.891448392671153
N1109,-31.4632578745313,-66.3845983486085,0.607806299008546
N1110,-20.2275269488467,-69.1607179634556,2.91328219997381
N1111,-23.3600210702326,-59.597308829379,0.143775513381797
N1112,-17.5866973979802,-53.550047692773,0.528600625958902
N1113,-32.8431820844967,-67.1054785644661,0.504793043013134
N1114,-22.8928065927666,-48.0387281227572,0.453463285338939
N1115,-34.7724263447674,-61.2584543659158,0.0978307395602924
N1116,-16.6003544505222,-50.1700982062473,0.588323301570666
N1117,-33.997081511606,-62.8235106026398,0.146628958787395
N1118,-36.4184537917927,-55.2608746670004,0.0108898817063786
N1119,-16.8880522292052,-55.2420686797901,0.165172944103301
N1120,-14.3461803818337,-71.3412747893675,4.24674363672163
N1121,-32.7819666125262,-48.5171746880827,-0.00164764947603871
N1122,-30.9172220168715,-48.7325590173865,0.00012149172925246
N1123,-31.7847443971246,-48.3469110748949,-0.00236352321230269
N1124,-35.6427964184167,-58.9875352803094,0.040544785215187
N1125,-16.9880257378742,-52.1140133232875,0.573640502929687
N1126,-34.6434829065313,-69.4091212403537,1.91549783331106
N1127,-37.6623532756056,-66.6414815620247,0.323270394883627
N1128,-29.6381147795069,-61.9485873045626,0.104810415237078
N1129,-33.2369022188414,-56.680731870225,0.0760293587096059
N1130,-27.7239872932546,-64.1348346976726,0.204116841191857
N1131,-21.2002268936952,-48.7344421516333,0.50433282383831
N1132,-32.7446711480826,-61.5912343738094,0.133809250041565
N1133,-18.7181795880283,-55.9219635660862,0.141216579859789
N1134,-22.0991626563478,-70.2319575643781,0.0307094698812716
N1135,-19.0559748378377,-53.1273597010539,0.580789237737147
N1136,-36.3587224754778,-59.3211891947413,0.0756099122842578
N1137,-29.5384179667749,-56.9862521594792,0.0936871202142164
N1138,-13.8787513509294,-57.9428463821499,0.613771869384497
N1139,-31.1800868125074,-51.9541383805937,0.0796075412331901
N1140,-24.2653032956483,-67.5962710096018,3.50938729738784
N1141,-33.9626821460494,-72.0052713124572,0.0188141031387882
N1142,-33.5507023848829,-65.7584130214799,0.664334583828196
N1143,-29.1149714593845,-55.2912332101684,0.196992395083863
N1144,-15.0077449306416,-50.4555999495814,0.316784666992797
N1145,-35.6853958231329,-57.5698664872301,0.0240832123937764
N1146,-24.523972448159,-68.3073203589801,4.67024556990878
N1147,-30.0180813865355,-58.3113456841611,0.0990879289468792
N1148,-27.6410478956723,-67.1475244608929,1.73167356760162
N1149,-18.2725035400002,-52.4259876430621,0.727444603131322
N1150,-32.5143794293582,-58.9627808310384,0.0769550339659603
N1151,-28.7477484185471,-48.5108388540386,0.00262038471233965
N1152,-17.4315604424717,-71.9606660368204,0.0243164419796461
N1153,-18.2552908478097,-58.42229371179,0.461044131737319
N1154,-17.3707032735789,-63.7761011161265,0.332237666463209
N1155,-30.2627302110953,-54.795268397357,0.127247883555334
N1156,-33.2685004920552,-64.3827638382478,0.413037330790882
N1157,-34.9154285745767,-68.2277162836528,0.656133497335999
N1158,-32.6721525516231,-57.294955581238,0.0823486654195226
N1159,-17.6837397667504,-50.0862581266026,0.481940306745133
N1160,-34.9762629144249,-71.5269463778599,0.353305186298798
N1161,-18.4142186354446,-54.7435627067665,0.392142430816991
N1162,-37.0465617412452,-69.5861083506076,1.01992887311589
N1163,-31.1033872528949,-51.1514021164977,0.0232431707453651
N1164,-31.8031078082058,-54.3270722826138,0.148819424216579
N1165,-31.8452042638069,-54.8312268900365,0.151357949425722
N1166,-17.1703428421497,-61.8540991694453,0.288030946160623
N1167,-21.9397589512355,-48.40252246461,0.48665349216605
N1168,-16.3485225910547,-68.5518432920109,3.88719421292248
N1169,-32.0737108699855,-69.6900363480626,3.18403416635543
N1170,-25.0031221736703,-53.7926777475945,0.571410672280162
N1171,-15.4205299365895,-59.3316438145152,0.300178064880587
N1172,-22.6928697384861,-63.9901274257759,0.525595530807045
N1173,-26.8013659951749,-68.2412086099113,5.17942251897578
N1174,-35.8918917844034,-69.8903651028827,2.08847216980071
N1175,-28.139193132538,-53.4460923144343,0.560390959598265
N1176,-26.9637846941425,-51.2862454133976,1.06011642853545
N1177,-19.9497247286372,-69.0874330514984,3.74780570516343
N1178,-18.0485621955938,-57.1041857117807,0.109811134982583
N1179,-13.9642771127933,-55.9454520918641,0.490203247146046
N1180,-18.3572787839255,-50.203888731312,0.471142969201054
N1181,-29.1191859035842,-71.1436309909651,0.779079248381777
N1182,-34.4308968523195,-58.5315033210588,0.0195241615203497
N1183,-15.1249255552073,-54.5144013226099,0.719467795974235
N1184,-19.9430048870123,-69.6129061099668,1.30071750443104
N1185,-29.3791936925981,-72.2203092596123,0.0124295242123528
N1186,-27.7212447112525,-56.0937034186878,0.137890913029834
N1187,-27.5831359529324,-64.2835851668304,0.216569845211145
N1188,-33.6064164412703,-67.1825748209295,0.482506962796658
N1189,-34.5506929682804,-56.1564343154693,0.0550029212397834
N1190,-20.2847423554327,-70.9621786429836,0.0161563357183165
N1191,-17.7595103320943,-70.0127427053231,2.66160752951434
N1192,-28.6878791500758,-61.4991119493726,0.0981661015617039
N1193,-30.3674421958939,-48.9840974287522,0.00288314870682809
N1194,-19.404374440808,-60.9523258997371,0.329648329274205
N1195,-32.8539602690162,-67.344336879274,0.492101892733227
N1196,-32.0875661792176,-59.2282587781214,0.0657315340446544
N1197,-28.8327575641371,-57.8992334423583,0.0968369336380313
N1198,-27.1734918440103,-52.3768989456244,0.506723477854425
N1199,-27.4007469621956,-72.2613664174273,0.0149899581517296
N1200,-26.3652018705687,-55.386964672565,0.316260263983698
N1201,-25.7982037228989,-49.3789856744367,0.911917576669302
N1202,-18.0111714102846,-64.0188838729257,1.43145186515914
N1203,-28.2248476031818,-53.9700812754548,0.339785514605853
N1204,-26.2031094604652,-63.7661395618069,0.260304206069267
N1205,-12.981016610228,-58.9659873746643,0.380046027328829
N1206,-25.0534927435003,-65.907842797324,4.21501459825421
N1207,-13.1607097364314,-55.4951001409418,0.430172315353104
N1208,-34.9443783992177,-67.2064431982611,0.445041202596621
N1209,-19.9557518408893,-56.0317849029469,0.132679411046396
N1210,-30.6640611251649,-49.2408281264551,0.00283127079655312
N1211,-37.6100268818019,-67.0906789872752,0.3726701358527
N1212,-14.2589458409506,-70.1348568133241,4.56765753161647
N1213,-17.6327430803947,-51.5929859331311,0.881750552481357
N1214,-29.7609458545507,-52.7839025105741,0.0936511129539192
N1215,-14.6100933228201,-64.3295174956459,0.196913528107858
N1216,-17.2818278587339,-70.3893265508531,3.31661750671744
N1217,-32.2912324449007,-47.9977776828677,-0.0025900322655787
N1218,-22.6639749200847,-51.4805246576576,0.344827703248664
N1219,-29.5015712950386,-72.7689952771501,0.0132717529716327
N1220,-35.7742643461909,-59.4973609204392,0.0518228809895635
N1221,-25.280987968287,-63.7382348790011,0.344845880362864
N1222,-25.4713092895091,-56.9879728943519,0.237533947272113
N1223,-19.7908441357738,-49.2797233818936,0.543261903783277
N1224,-23.5675490416901,-56.4376574231953,0.249063892723351
N1225,-25.4548550431406,-68.0670486457493,4.92104369036051
N1226,-34.9211471047351,-54.4689620592487,0.0114825264313359
N1227,-19.0973052922624,-60.2243737441135,0.260948510933891
N1228,-20.2769377907631,-66.8075247356238,3.85645085872224
N1229,-37.6200398334861,-55.9763145969605,0.0113654568275045
N1230,-23.886140792531,-59.7318616700507,0.13878509651938
N1231,-26.7091354209041,-56.5192069498912,0.0981884247419323
N1232,-26.6560462389868,-56.7514991145821,0.0906656124240605
N1233,-19.1841595159304,-62.7641661926471,0.426499268129798
N1234,-36.1166103524233,-48.2629320535636,-0.00417342192735963
N1235,-35.3311252208572,-66.5638537415601,0.378480470533976
N1236,-15.2048719032225,-55.2867565637393,0.410700701715662
N1237,-22.7575205567561,-54.2667002047257,0.346829654844037
N1238,-26.4598401581682,-56.9717920028008,0.0856678602003511
N1239,-19.1193696977661,-65.3709729465987,2.96979557006133
N1240,-27.8440126775503,-51.4530196985011,0.830504897245354
N1241,-30.525436891441,-56.4232884313554,0.202202241209034
N1242,-29.8290474674334,-54.6430446770708,0.0993997254382961
N1243,-31.9083703909108,-70.9128657994852,0.731638777714291
N1244,-28.7920212585908,-55.1668587007871,0.153811521904961
N1245,-30.2208398921047,-63.9564501844609,0.597027713596831
N1246,-16.3604848241715,-56.6252566980781,0.124910560864992
N1247,-26.382854484619,-59.1424026761402,0.0940123248307658
N1248,-35.2882254995351,-51.8617810183958,0.00607076236272455
N1249,-14.5821886400144,-51.819810174927,0.253581156345974
N1250,-15.3038133784215,-65.1266779431266,0.184271042020008
N1251,-15.6631130294703,-58.4046169881265,0.202891566930764
N1252,-23.6065322023381,-66.9910013015806,4.30726976887356
N1253,-30.3621767425268,-62.7343905409958,0.090485620715914
N1254,-34.2114415024926,-47.9306050875367,-0.00404699751316134
N1255,-36.2645335859454,-71.4051457879623,0.90699046792388
N1256,-25.1881550378577,-55.3490668868875,0.254314015216672
N1257,-30.6323019194101,-55.5331210940299,0.271054075979578
N1258,-31.7064247786097,-53.3858469895487,0.231140830250885
N1259,-29.1901594824578,-55.113001561916,0.216954760881525
N1260,-27.3431287236713,-56.3712937164452,0.0874586003381358
N1261,-36.4721449340564,-64.0497516516362,0.175204193081223
N1262,-20.542092161459,-54.4746750363962,0.637862795714209
N1263,-27.7033689173886,-66.6796152051443,0.926948273237496
N1264,-31.4039020791202,-71.7151178806159,0.021221351821105
N1265,-21.4784747051906,-57.6980591397724,0.103122096960585
N1266,-19.8896033627864,-50.3995595228391,0.428193903691901
N1267,-27.5671595681771,-70.8173347344237,0.285924297329317
N1268,-13.2899066690309,-55.2208199033145,0.450558459417993
N1269,-35.3167562290173,-70.9380461658528,0.939819222870186
N1270,-26.780867934544,-52.273979849915,0.706187734794333
N1271,-14.2014242969926,-63.9614161710541,0.176634381237266
N1272,-21.4023251148417,-66.9156941041423,3.86291665672173
N1273,-16.2682951466033,-69.1114179372841,3.89553877160073
N1274,-28.492954778668,-53.9497333905891,0.302076373192584
N1275,-29.9359778975304,-65.0023785099864,0.204888177211626
N1276,-25.1716215359381,-67.5691870780984,4.24118295885799
N1277,-26.9766814512558,-67.0325196619763,3.81453904946321
N1278,-31.1545330090702,-59.7133613778341,0.0565917505369113
N1279,-15.3625248266675,-52.2318571659419,0.392352902529451
N1280,-16.787632384192,-71.7825615373825,1.29081091675044
N1281,-33.8304884618756,-70.5963236218767,0.690228045455574
N1282,-28.9521303823461,-61.6664744461731,0.0980162577053316
N1283,-29.0155424251759,-57.8885955150186,0.100650953014054
N1284,-30.2819073187103,-67.9149671849864,1.57459521714069
N1285,-19.7432144249991,-59.5856048752952,0.143657966037418
N1286,-20.5690907605314,-66.3521133166049,4.06671299286763
N1287,-30.8321336273719,-58.1691488737563,0.0795234762561383
N1288,-19.6698694194527,-55.6107287630023,0.123066746862325
N1289,-20.1474265367945,-61.7263980573166,0.351078939047674
N1290,-15.7063798897929,-66.6919509801045,0.566073283053166
N1291,-15.6866604264763,-60.5541686885311,0.278107832308398
N1292,-19.2791399830855,-64.5760961952042,2.78268547147935
N1293,-35.0264376038343,-60.420416284688,0.0727609214128313
N1294,-25.9228780715833,-68.6346399062009,4.61774285433006
N1295,-17.1628017253535,-61.6765452911968,0.274404648488645
N1296,-17.358295076647,-66.1848990630754,2.65581022154972
N1297,-31.6504137816608,-63.0983063971616,0.193103269374054
N1298,-20.9434913880394,-51.7051006751159,0.261223093228447
N1299,-37.509285788708,-67.8358506686687,0.437566744853012
N1300,-15.4001516789664,-66.4796996315847,0.300048301134422
N1301,-16.3295106185738,-68.6779875936816,3.89566930483995
N1302,-36.7065189655901,-53.4503730222352,0.0069425494625171
N1303,-21.933287749455,-66.9195082193331,5.37403060986692
N1304,-14.2370534507265,-51.9075325774995,0.24761213678152
N1305,-24.8626502425236,-58.6438042460679,0.105806547643343
N1306,-17.0659348410396,-61.7361267693509,0.344324227442
N1307,-14.025477276149,-58.1956814040876,0.642097631679967
N1308,-33.5959011109061,-56.3763197733445,0.140786030648411
N1309,-28.8171836387912,-72.4760341871418,0.0132704902285361
N1310,-29.1400368423388,-51.6951261404879,0.473273374629456
N1311,-34.4657174434353,-69.7472674125094,2.47973345592961
N1312,-28.252165459633,-66.1666691338023,1.30653542875517
N1313,-19.7273097986483,-62.484191697456,0.471113025378647
N1314,-37.2016995349441,-50.8338272302103,-0.000846875697892643
N1315,-14.7256574857168,-51.0647687443368,0.239965590142665
N1316,-20.6014429742943,-60.4115758681258,0.187052614844652
N1317,-23.8262463783502,-57.3266802582083,0.0825259256697541
N1318,-27.8624403615307,-55.1086728327948,0.105482750511691
N1319,-26.3476497229411,-48.9287669608503,0.0165284184669429
N1320,-20.1428084457493,-51.2069293845012,0.375082731560307
N1321,-23.6833628339616,-57.1153454940838,0.143977618756577
N1322,-21.2719896636773,-66.6189974792856,4.01244018843473
N1323,-22.1106104501572,-63.7221683072961,0.550682467408328
N1324,-29.6594217869264,-56.5547323775733,0.0908188470699559
N1325,-32.0024052862555,-72.667171614695,0.0106356103634178
N1326,-25.3879170363247,-48.1332516015662,-0.000668795144804979
N1327,-16.1958138263299,-71.8050255384785,2.82109350402452
N1328,-34.5139821881493,-54.6822432060643,0.0866397796216772
N1329,-17.9258221340486,-53.6398498317878,0.477085270453055
N1330,-36.2230632235869,-67.549096051999,0.5910525692025
N1331,-32.217808684389,-71.5032262205161,0.0923122835707455
N1332,-14.6818750917827,-56.8978814981868,0.213784592819596
N1333,-15.5423612717736,-64.7543589729138,0.199997112706132
N1334,-15.4098803910007,-64.7987970179407,0.193200807742423
N1335,-32.8332410425568,-61.5872282781113,0.138929121080012
N1336,-32.5286700504034,-62.9884166779408,0.182218225338047
N1337,-29.8332257413926,-61.0331074578376,0.0754978103275148
N1338,-30.5117633065264,-60.4503719493516,0.069754701239553
N1339,-25.9752777488321,-69.7331679803474,1.75849515067348
N1340,-21.556058683645,-64.1051414913522,1.18556103454605
N1341,-35.3247699105296,-63.7469671573709,0.151660229595012
N1342,-21.3314219439549,-50.1584858710219,0.37500535103317
N1343,-28.1768517080121,-55.5681913727281,0.0851851541103628
N1344,-21.7157620417959,-60.1212208398717,0.163774884053089
N1345,-25.3126980700589,-56.2801971554664,0.150330640748235
N1346,-14.6828506987462,-55.8077998911533,0.273730456708182
N1347,-15.2057037372634,-60.6937123937503,0.224324455430291
N1348,-21.4891207001121,-60.2801366134454,0.175541838193647
N1349,-19.933470402301,-72.4741081654905,0.0209819126325213
N1350,-28.5766362075119,-65.4562514772435,0.95210098219846
N1351,-25.8122879162954,-47.9606247689857,-0.000230629383654705
N1352,-26.2214913350164,-53.5151770081442,0.590346081278832
N1353,-17.6385015642915,-70.4995003583839,1.29515098621043
N1354,-20.8000258601736,-63.2627063684923,0.655248113468001
N1355,-18.7932622319522,-57.1636102387978,0.107257230638122
N1356,-31.2069654572322,-56.2926541537012,0.253234791337377
N1357,-34.5837911481428,-55.2179217322347,0.204958942709813
N1358,-34.7243261414693,-51.5708415270182,0.00647352445315741
N1359,-27.6718042765613,-72.6233892207609,0.0164567346750136
N1360,-31.2210297901747,-68.0741698990456,1.23429064499902
N1361,-20.5385969311179,-63.3886595511291,1.09242657434022
N1362,-16.9860989478818,-59.6530438870904,0.341219393159263
N1363,-24.4043775793651,-59.8208701592502,0.144672370655731
N1364,-25.2827129406774,-52.2395133476423,0.887519369370738
N1365,-17.0439867577255,-53.3316266930809,0.834434563251502
N1366,-18.0169015470505,-61.6011695833417,0.304533112404536
N1367,-18.6565317728354,-64.1998072064015,2.21379803451184
N1368,-15.7928535750568,-70.4641451415439,4.15715263088315
N1369,-15.0254758223544,-50.9162449358107,0.255367407250136
N1370,-35.0199843067303,-65.7773513496282,0.391670821070126
N1371,-37.2681655125544,-66.5530556733036,0.275994111250947
N1372,-18.8279586079195,-51.2490878312611,0.493614044234727
N1373,-27.5732316982342,-66.490196545045,1.04537176730834
N1374,-23.7240087430105,-68.0877820050287,2.40131222976311
N1375,-28.469386252281,-53.018279173094,0.500574708198888
N1376,-35.1083323368841,-55.4100811815402,0.0128032735016481
N1377,-18.7530783753158,-68.6024663084664,3.86051277271906
N1378,-22.4176545461256,-70.5236283651663,0.0252346920757758
N1379,-33.474525821104,-49.668447447926,0.00217018128702374
N1380,-31.6107994287791,-65.9176314050414,0.30689445474933
N1381,-22.7167874177065,-51.6605125125314,0.376770060010091
N1382,-23.7187196107668,-48.5616355388712,0.59739654123737
N1383,-16.6467086917473,-52.7057958738905,0.524348580429066
N1384,-15.1361223808658,-53.4839839417413,0.552036237387129
N1385,-16.9250681571779,-72.3601809999254,0.0276325213166359
N1386,-14.0453657046637,-59.8555593407506,0.292572820423941
N1387,-15.1034049140305,-48.5436784405465,0.677252015801725
N1388,-33.3060043864911,-62.0855412578143,0.133866814219503
N1389,-22.0607009432096,-48.8370111166206,0.451795755767147
N1390,-34.5798121888562,-66.0141810343201,0.474826837575874
N1391,-13.5968614162397,-65.2949309356487,0.18162007371833
N1392,-26.2701270953613,-72.1257075846315,0.0160480460889292
